index,time,phi_deg,spread_q05_deg,spread_q50_deg,spread_q95_deg,spread_90_width_deg
175,1.75,72.45859315827096,-39.57044398460519,17.032532513842682,20.691718964349377,60.26216294895457
176,1.76,73.00362438908073,-39.641869611179345,16.4811306400739,20.065645822795886,59.70751543397523
177,1.77,73.53072735638035,-39.69149674018445,15.947928386590377,19.45885907038013,59.15035581056458
178,1.78,74.04028019658101,-39.71986319450792,15.533909452252402,18.87103432030824,58.59089751481616
179,1.79,74.53263134038967,-32.66991737769291,15.032966174992168,18.301588793892677,50.97150617158559
180,1.8,75.0081851833232,-32.61206568409017,14.549275914001782,17.750191460642668,50.36225714473284
181,1.81,75.46734529473186,-32.536646602656276,14.082325167561578,17.216446848553744,49.75309345121002
182,1.82,75.91055773822508,-32.44434487371606,13.631694168123715,16.70000530173141,49.14435017544747
183,1.83,76.33825555995158,-32.33583352598254,13.196870204312404,16.20045736996542,48.53629089594796
184,1.84,76.75087102391888,-32.2117857871512,12.777480797960209,15.717209741337797,47.928995528489
185,1.85,77.14887818499496,-32.07291731029031,12.373015370528236,15.249762779474963,47.32268008976527
186,1.86,77.53272289211716,-31.919915714813357,11.983093085616446,14.797765313100683,46.71768102791404
