step,time,radius,rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
173,0.0346,1.1343434575329056e-09,4.584601118810022,0.0,1.4251176988143114e-08,1.9930793723806444e-08,2.103478662374712e-09,1.7827315061431732e-08,1
174,0.034800000000000005,1.1418973190340613e-09,4.582167808799248,0.0,1.3464863448952418e-08,1.9084390379503033e-08,2.02164929026263e-09,1.7062741089240402e-08,1
175,0.035,1.1493430831962128e-09,4.584365091251134,0.0,1.3149122958629947e-08,1.8822761488444007e-08,2.029099650076541e-09,1.6793661838367465e-08,1
176,0.0352,1.1572001663669155e-09,4.584364517203908,0.0,1.4174217516833084e-08,1.9819185859509385e-08,2.0464193464147588e-09,1.7772766513094626e-08,1
177,0.0354,1.1655430323144362e-09,4.586474044826577,0.0,1.533667328117533e-08,2.1046060971688283e-08,2.1070564938291037e-09,1.893900447785918e-08,1
178,0.0356,1.173671727890685e-09,4.58647346845568,0.0,1.495170113887431e-08,2.0322408661925605e-08,2.038688170558914e-09,1.828372049136669e-08,1
179,0.0358,1.1823773867244038e-09,4.5864716196947715,0.0,1.633097035000496e-08,2.178935295833282e-08,2.1001390160119963e-09,1.9689213942320822e-08,1
180,0.036000000000000004,1.190787319757947e-09,4.584295188285988,0.0,1.581318753873632e-08,2.079183908804209e-08,2.0470997677828194e-09,1.874473932025927e-08,1
181,0.0362,1.1993180598758096e-09,4.586236173531834,0.0,1.6261145112646924e-08,2.090676687865514e-08,2.0644957786203193e-09,1.884227110003482e-08,1
182,0.0364,1.2077103278359605e-09,4.583875123947501,0.0,1.57169235249649e-08,2.0722662725766894e-08,2.1100707953919354e-09,1.861259193037496e-08,1
183,0.0366,1.2163161792713276e-09,4.58150308523055,0.0,1.5942081641285952e-08,2.1529338370015254e-08,2.096251386209838e-09,1.9433086983805416e-08,1
184,0.0368,1.2247820890422318e-09,4.583834936246816,0.0,1.556849034076616e-08,2.116126800134305e-08,2.0812892582155935e-09,1.9079978743127454e-08,1
185,0.037000000000000005,1.233210451935362e-09,4.583834352856075,0.0,1.551565325556544e-08,2.0987651122838538e-08,2.111368258820459e-09,1.887628286401808e-08,1
186,0.037200000000000004,1.2417892051777346e-09,4.5838337684126556,0.0,1.577203612023747e-08,2.144424187865672e-08,2.083307162518239e-09,1.9360934716138483e-08,1
187,0.0374,1.250147134382762e-09,4.5820141427177274,0.0,1.5346427100373508e-08,2.0729180358420576e-08,2.0844232395826043e-09,1.8644757118837973e-08,1
188,0.0376,1.2587310512343505e-09,4.584046365707233,0.0,1.5848545230841217e-08,2.1315637354393626e-08,2.056733332076393e-09,1.9258904022317233e-08,1
189,0.0378,1.2672543302917383e-09,4.579814993616612,0.0,1.5269303439497322e-08,2.1557824248235046e-08,2.126385414730764e-09,1.9431438833504284e-08,1
190,0.038,1.2758107886091528e-09,4.580757379085813,0.0,1.5208918561746164e-08,2.174379614691363e-08,2.087444297743946e-09,1.9656351849169684e-08,1
191,0.038200000000000005,1.2845845379135642e-09,4.583226668867562,0.0,1.5726203785180507e-08,2.227011202172373e-08,2.0451674221688105e-09,2.022494459955492e-08,1
192,0.038400000000000004,1.2937123782002582e-09,4.580867197968899,0.0,1.597136628063863e-08,2.3757422743986566e-08,2.073865676832914e-09,2.168355706715365e-08,1
193,0.0386,1.3026432236814319e-09,4.580866607666625,0.0,1.5591966992777685e-08,2.3110486480983728e-08,2.024095755079955e-09,2.108639072590377e-08,1
194,0.0388,1.3117106348512835e-09,4.580866016300338,0.0,1.59314840766321e-08,2.341257485481157e-08,2.1308153255994285e-09,2.128175952921214e-08,1
195,0.039,1.3209324947050782e-09,4.581134109786658,0.0,1.620568038559356e-08,2.386837877276286e-08,2.1407105379033305e-09,2.172766823485953e-08,1
196,0.0392,1.3304906146132486e-09,4.582158340671965,0.0,1.6657336534994082e-08,2.5053648377163788e-08,2.0689694923521002e-09,2.298467888481169e-08,1
197,0.039400000000000004,1.3403516419114708e-09,4.58215774603051,0.0,1.776508683570274e-08,2.5415945123089008e-08,2.0323932174360847e-09,2.3383551905652923e-08,1
198,0.0396,1.349900665885284e-09,4.583346440066352,0.0,1.661943527509201e-08,2.495551105292334e-08,2.0202941836042988e-09,2.2935216869319042e-08,1
199,0.0398,1.3592195225763852e-09,4.583345841795662,0.0,1.6009353113616312e-08,2.4371518513759734e-08,2.0868931881477085e-09,2.2284625325612025e-08,1
200,0.04,1.3685819105514497e-09,4.583345242446035,0.0,1.6205035766321457e-08,2.435068181098823e-08,2.103769018686188e-09,2.224691279230204e-08,1
201,0.0402,1.3781293331907262e-09,4.583344642015417,0.0,1.677208837061332e-08,2.4665468321836832e-08,2.0027011184867067e-09,2.2662767203350126e-08,1
202,0.040400000000000005,1.3874075089898662e-09,4.581160682681696,0.0,1.605021617536006e-08,2.4000984025039686e-08,2.1869286699798545e-09,2.181405535505983e-08,1
203,0.040600000000000004,1.3968957733670126e-09,4.583141439112416,0.0,1.64401300680958e-08,2.4615769547373684e-08,2.088104652005424e-09,2.252766489536826e-08,1
204,0.0408,1.406356532238189e-09,4.583140835452919,0.0,1.632512002046286e-08,2.4549829874745595e-08,2.118111009288492e-09,2.2431718865457103e-08,1
205,0.041,1.4158466470187968e-09,4.583140230704714,0.0,1.6509172962269445e-08,2.44691300822352e-08,2.06741915930458e-09,2.240171092293062e-08,1
206,0.0412,1.4250362568288869e-09,4.585600519460097,0.0,1.6252817406269382e-08,2.317666009031351e-08,2.0441279361596783e-09,2.113253215415383e-08,1
207,0.0414,1.434320511270206e-09,4.585599912218442,0.0,1.6733635021338612e-08,2.3126709651919383e-08,2.0758951038848495e-09,2.1050814548034533e-08,1
208,0.041600000000000005,1.443717343977267e-09,4.580911092212519,0.0,1.6750895889935598e-08,2.3636255447306654e-08,2.0780675115145767e-09,2.1558187935792078e-08,1
209,0.041800000000000004,1.4531357757821223e-09,4.58102216336495,0.0,1.6695958547282095e-08,2.3755931881293225e-08,2.1006433790427577e-09,2.1655288502250466e-08,1
210,0.042,1.4625139575559967e-09,4.58327115627956,0.0,1.6768103787977848e-08,2.3436203986419085e-08,2.033479842395166e-09,2.1402724144023918e-08,1
211,0.0422,1.4719748132988974e-09,4.583270544941406,0.0,1.7024984148106044e-08,2.3549522188669838e-08,2.0498932556095324e-09,2.1499628933060305e-08,1
212,0.0424,1.4813941136933588e-09,4.585440772666896,0.0,1.6944687761414036e-08,2.337557064945875e-08,2.0374926989135026e-09,2.1338077950545247e-08,1
213,0.0426,1.4902751880706823e-09,4.580788910607103,0.0,1.5719203970414104e-08,2.1874878412996807e-08,2.047381462376288e-09,1.982749695062052e-08,1
214,0.042800000000000005,1.4993041440676795e-09,4.583120223854835,0.0,1.58343129687908e-08,2.24546717118255e-08,2.0615910259451713e-09,2.0393080685880328e-08,1
215,0.043000000000000003,1.5080199096935237e-09,4.58045185698522,0.0,1.514718426244326e-08,2.153919767350463e-08,2.104209271277551e-09,1.943498840222708e-08,1
216,0.0432,1.5171008568048825e-09,4.580451240467733,0.0,1.5854440990433947e-08,2.2617090940302245e-08,2.01316620214147e-09,2.0603924738160774e-08,1
217,0.0434,1.5260694010249244e-09,4.58045062283865,0.0,1.5587403003388455e-08,2.228077796371058e-08,2.0523596373724965e-09,2.0228418326338083e-08,1
218,0.0436,1.5349633542834653e-09,4.580450004095933,0.0,1.5409852274476794e-08,2.2044465662133213e-08,2.1012870895753246e-09,1.994317857255789e-08,1
219,0.0438,1.5439873406837095e-09,4.581341544199118,0.0,1.5961597872453824e-08,2.210047720236892e-08,2.0116087095176984e-09,2.0088868492851222e-08,1
220,0.044000000000000004,1.5528670927285288e-09,4.5804620280648685,0.0,1.523248277903432e-08,2.2068770762883662e-08,2.0518918294609542e-09,2.001687893342271e-08,1
221,0.0442,1.561940325625202e-09,4.580665010494974,0.0,1.581142755030726e-08,2.2415797710377497e-08,2.0601926864964317e-09,2.0355605023881065e-08,1
222,0.0444,1.5711044282234693e-09,4.580664388532836,0.0,1.5860297395969513e-08,2.2779507816441606e-08,2.0248616325167777e-09,2.075464618392483e-08,1
223,0.0446,1.5803369678976678e-09,4.5806637654501605,0.0,1.6069990744309607e-08,2.2869866431383424e-08,2.022900012134155e-09,2.0846966419249268e-08,1
224,0.0448,1.5894592738870301e-09,4.580663141244921,0.0,1.5757103226144016e-08,2.2589547787847126e-08,2.051406793313868e-09,2.0538140994533256e-08,1
225,0.045000000000000005,1.5985929114753284e-09,4.580660867841336,0.0,1.5871968555484426e-08,2.2489531917036754e-08,2.072209060404025e-09,2.041732285663273e-08,1
226,0.045200000000000004,1.607922544071118e-09,4.580660241376738,0.0,1.6107702704122943e-08,2.319148688912132e-08,2.068952652936322e-09,2.1122534236185e-08,1
227,0.0454,1.6174656033253743e-09,4.584431625523217,0.0,1.6457874401793226e-08,2.3859141782290537e-08,2.0621701152653276e-09,2.179697166702521e-08,1
228,0.0456,1.6272304855190558e-09,4.581952397824987,0.0,1.696018299563828e-08,2.4425712159795234e-08,2.125224251878259e-09,2.2300487907916975e-08,1
229,0.0458,1.6370244936575831e-09,4.582517791494442,0.0,1.700676556948101e-08,2.4479027574671937e-08,2.09374350445347e-09,2.2385284070218468e-08,1
230,0.046,1.6468585007787763e-09,4.584438380787995,0.0,1.6864283952475505e-08,2.4773377762973567e-08,2.0107841961452156e-09,2.276259356682835e-08,1
231,0.046200000000000005,1.6566479813449797e-09,4.583302650908704,0.0,1.693478433532473e-08,2.4437139197713197e-08,2.068629389985345e-09,2.236850980772785e-08,1
232,0.046400000000000004,1.6664954912193781e-09,4.584192820490926,0.0,1.7378128751173593e-08,2.4237461129101015e-08,2.099666658338912e-09,2.2137794470762102e-08,1
233,0.0466,1.6769056816883432e-09,4.584189762242047,0.0,1.8392853210081526e-08,2.5989712350285185e-08,2.0240119239681068e-09,2.396570042631708e-08,1
234,0.0468,1.6874077494806517e-09,4.585248070906956,0.0,1.8487350389286874e-08,2.6304888701009656e-08,2.0355639754498067e-09,2.4269324725559848e-08,1
235,0.047,1.698158316225184e-09,4.585247433933134,0.0,1.9260538228850794e-08,2.672547248708909e-08,2.0771759553603976e-09,2.4648296531728693e-08,1
236,0.0472,1.7087405549828583e-09,4.58524460328785,0.0,1.9260501560210058e-08,2.5834965888414085e-08,2.0921008050837446e-09,2.374286508333034e-08,1
237,0.047400000000000005,1.719329209057393e-09,4.5841340455411945,0.0,1.885837033423994e-08,2.6222540372193657e-08,2.06272459008118e-09,2.4159815782112477e-08,1
238,0.0476,1.7299215116305739e-09,4.584131266933514,0.0,1.8764463061469893e-08,2.6286146759228283e-08,2.1416628869704924e-09,2.414448387225779e-08,1
239,0.0478,1.7405543198846724e-09,4.584130625393609,0.0,1.8983120290131582e-08,2.6221369715416556e-08,2.0844383909983114e-09,2.4136931324418245e-08,1
240,0.048,1.7511560118159805e-09,4.5841299826984665,0.0,1.885574294120041e-08,2.614449570018914e-08,2.0547814564210138e-09,2.4089714243768126e-08,1
241,0.0482,1.7618831322333848e-09,4.5841293388459965,0.0,1.9060988056103992e-08,2.6517507166488916e-08,2.065609013855278e-09,2.4451898152633637e-08,1
242,0.048400000000000006,1.7721907381512719e-09,4.58412869383411,0.0,1.8121676140765564e-08,2.5311034623954845e-08,2.1168547103974937e-09,2.319417991355735e-08,1
243,0.048600000000000004,1.7830859627574435e-09,4.585069405656988,0.0,1.91850411004877e-08,2.713549281613208e-08,2.0817908389395885e-09,2.505370197719249e-08,1
244,0.0488,1.7940893596513324e-09,4.585068758273355,0.0,1.9368484321331247e-08,2.744270887989009e-08,2.044303594497039e-09,2.539840528539305e-08,1
245,0.049,1.8054245981424203e-09,4.585068109724076,0.0,2.027407188636078e-08,2.8145118494695626e-08,2.0569591128892007e-09,2.6088159381806427e-08,1
246,0.0492,1.8168818719690918e-09,4.58506746000705,0.0,2.0521894973662966e-08,2.8455220694063803e-08,2.054325059132316e-09,2.6400895634931486e-08,1
247,0.0494,1.8283606507296412e-09,4.585066809120198,0.0,2.0536842070581806e-08,2.849521778614209e-08,2.102261837528549e-09,2.639295594861354e-08,1
248,0.049600000000000005,1.8397492799614839e-09,4.585272581671711,0.0,2.0539335061051892e-08,2.7989175426087063e-08,2.087972055337386e-09,2.5901203370749676e-08,1
249,0.049800000000000004,1.851013275081072e-09,4.585065503828244,0.0,2.001384213741905e-08,2.783994565316197e-08,2.0543493697138045e-09,2.5785596283448164e-08,1
250,0.05,1.8621547315286196e-09,4.5850648494189645,0.0,1.982508921560976e-08,2.736464115520301e-08,2.1073408171904726e-09,2.5257300338012536e-08,1
251,0.0502,1.873305214668985e-09,4.585064193831326,0.0,2.0158515717760456e-08,2.7025244350392636e-08,2.026902811308648e-09,2.4998341539083987e-08,1
252,0.0504,1.8846122765933948e-09,4.58506353706344,0.0,2.016288269808111e-08,2.77522879362591e-08,2.11202491868816e-09,2.5640263017570942e-08,1
253,0.0506,1.895601564814855e-09,4.5850628791130115,0.0,1.955885399304155e-08,2.6716334167716166e-08,2.09961678318391e-09,2.4616717384532256e-08,1
254,0.050800000000000005,1.906550610806589e-09,4.585062219978027,0.0,1.9545250641419727e-08,2.6478433288704546e-08,2.1200324443904033e-09,2.435840084431414e-08,1
255,0.051000000000000004,1.9176866183795785e-09,4.584933880415813,0.0,1.9874408785883056e-08,2.7033697843790553e-08,2.034452651328325e-09,2.4999245192462227e-08,1
256,0.0512,1.928608155715385e-09,4.584930492533884,0.0,1.9444803954692042e-08,2.6340391736771408e-08,2.075400012927851e-09,2.4264991723843556e-08,1
257,0.0514,1.939709474551339e-09,4.584929829826808,0.0,1.9871481561854514e-08,2.6762136342663396e-08,2.1148129200588186e-09,2.4647323422604576e-08,1
258,0.0516,1.950976849980256e-09,4.584926637106325,0.0,2.0370681078640748e-08,2.7041946612949643e-08,2.0346987887358023e-09,2.500724782421384e-08,1
259,0.051800000000000006,1.9626316428786826e-09,4.584925971999913,0.0,2.1250207270373127e-08,2.804696097584995e-08,2.067423641981109e-09,2.597953733386884e-08,1
260,0.052000000000000005,1.975044078128639e-09,4.584925305696206,0.0,2.2816495917201682e-08,3.0213712434192605e-08,2.06711569879497e-09,2.8146596735397635e-08,1
261,0.0522,1.986923944687974e-09,4.584924638193067,0.0,2.1922501823606425e-08,2.8389175015694352e-08,2.0315699373504243e-09,2.6357605078343927e-08,1
262,0.0524,1.999069281249811e-09,4.585536591864681,0.0,2.202496807471953e-08,2.9557762377023857e-08,2.0571482938607523e-09,2.7500614083163103e-08,1
263,0.0526,2.0112225965942174e-09,4.585535920050259,0.0,2.20629788603515e-08,2.950393567533531e-08,2.1066848080811223e-09,2.7397250867254185e-08,1
264,0.0528,2.0231672468474258e-09,4.585532279400945,0.0,2.1971778225768772e-08,2.8496567081206377e-08,2.0688001351025266e-09,2.642776694610385e-08,1
265,0.053000000000000005,2.0347194584183792e-09,4.585072334959477,0.0,2.0929884313491224e-08,2.7523327835616335e-08,2.1184265666624804e-09,2.5404901268953855e-08,1
266,0.053200000000000004,2.0465888650484698e-09,4.585071661396151,0.0,2.1607369386067795e-08,2.837812463748591e-08,2.0572720325241268e-09,2.6320852604961784e-08,1
267,0.0534,2.058477568768174e-09,4.58422312136008,0.0,2.1470164326676056e-08,2.8559090487045497e-08,2.034679593980654e-09,2.6524410893064842e-08,1
268,0.0536,2.0704352957121822e-09,4.585373489399475,0.0,2.1576422805317322e-08,2.874091459261498e-08,2.0871733758779565e-09,2.6653741216737022e-08,1
269,0.0538,2.0824765652806607e-09,4.584221768248409,0.0,2.181963677142391e-08,2.8862783092401076e-08,2.0709366242879667e-09,2.679184646811311e-08,1
270,0.054,2.0946225684621067e-09,4.584412171928675,0.0,2.2277163413647667e-08,2.8873086973438388e-08,2.1024319483719125e-09,2.6770655025066475e-08,1
271,0.054200000000000005,2.1073450767516623e-09,4.58559569266028,0.0,2.3330912185402457e-08,3.064237363574242e-08,2.2204382480509885e-09,2.842193538769143e-08,1
272,0.054400000000000004,2.1195935777926317e-09,4.5845177672481405,0.0,2.2233133720491612e-08,2.9315140374867563e-08,2.127520011980321e-09,2.718762036288724e-08,1
273,0.0546,2.1316821569136183e-09,4.584403649784587,0.0,2.199718566483241e-08,2.8695934458462108e-08,2.0199105616854755e-09,2.6676023896776632e-08,1
274,0.0548,2.1441659820681305e-09,4.584386096637196,0.0,2.2896177752691545e-08,2.9716885293946238e-08,2.0853395290659257e-09,2.7631545764880313e-08,1
275,0.055,2.156854640877508e-09,4.584383204208262,0.0,2.3475976082429974e-08,3.010356133766358e-08,2.0502732084788883e-09,2.8053288129184696e-08,1
276,0.055200000000000006,2.1690179557184313e-09,4.583193891723565,0.0,2.200608414149205e-08,2.8892340171293098e-08,2.112776971527101e-09,2.6779563199765996e-08,1
277,0.055400000000000005,2.1804815055139537e-09,4.582615051802876,0.0,2.0198872079276848e-08,2.714784234127898e-08,2.075742901045694e-09,2.5072099440233287e-08,1
278,0.055600000000000004,2.1921394634714664e-09,4.584897090716339,0.0,2.0814634818601033e-08,2.7446152754769736e-08,2.0965356179418723e-09,2.5349617136827865e-08,1
279,0.0558,2.2040657446970407e-09,4.586999494142817,0.0,2.151003786933235e-08,2.8033679189923145e-08,2.0590038335990144e-09,2.597467535632413e-08,1
280,0.056,2.2161116239181783e-09,4.5848328369058375,0.0,2.1279520984690878e-08,2.881199444991187e-08,2.1671939524497436e-09,2.6644800497462126e-08,1
281,0.0562,2.2279696940595317e-09,4.586984056824249,0.0,2.0821741309135573e-08,2.8271150761553926e-08,2.0618923335070548e-09,2.6209258428046872e-08,1
282,0.056400000000000006,2.2400761065970913e-09,4.58433640502139,0.0,2.1367741500583277e-08,2.8917815196708084e-08,2.114947328285548e-09,2.6802867868422537e-08,1
283,0.056600000000000004,2.251841604302875e-09,4.582583625932746,0.0,2.041774012898152e-08,2.8112460522056735e-08,2.19781689643793e-09,2.5914643625618806e-08,1
284,0.0568,2.2636430565690507e-09,4.582582930289262,0.0,2.0622822980323513e-08,2.803315329625618e-08,2.078050356559079e-09,2.59551029396971e-08,1
285,0.057,2.275402367272567e-09,4.584507888691979,0.0,2.0542388319010913e-08,2.784452682196598e-08,2.1212613070426366e-09,2.5723265514923342e-08,1
286,0.0572,2.2873603493546527e-09,4.584504753343756,0.0,2.0970501725140654e-08,2.835541147319936e-08,2.0884689830864048e-09,2.6266942490112954e-08,1
287,0.0574,2.2990612856024315e-09,4.58339615821846,0.0,2.0414339719328598e-08,2.7574654245399847e-08,2.0951453011587116e-09,2.5479508944241134e-08,1
288,0.057600000000000005,2.310796647874025e-09,4.583395457502023,0.0,2.047910129764922e-08,2.7628315492950576e-08,2.033535538562072e-09,2.5594779954388505e-08,1
289,0.057800000000000004,2.3224419399218307e-09,4.58339475552463,0.0,1.9955847017430195e-08,2.764763885644747e-08,2.0904299103561087e-09,2.555720894609136e-08,1
290,0.058,2.3340943039999595e-09,4.583394052283963,0.0,1.9986364484693125e-08,2.759909200309943e-08,2.085954502326485e-09,2.5513137500772945e-08,1
291,0.0582,2.346078781385957e-09,4.583393347777773,0.0,2.084227861734572e-08,2.8349577695322937e-08,2.059570697845277e-09,2.629000699747766e-08,1
292,0.0584,2.358272165187626e-09,4.583392642003941,0.0,2.139336581750957e-08,2.8787615982636635e-08,2.0464255203765866e-09,2.6741190462260047e-08,1
293,0.058600000000000006,2.3704607691135416e-09,4.583391934960187,0.0,2.1670602778948106e-08,2.843060520083194e-08,2.1259767990536627e-09,2.6304628401778276e-08,1
294,0.058800000000000005,2.3822901938733455e-09,4.583391226644185,0.0,2.0893332104950238e-08,2.7356939582190257e-08,2.046851265572395e-09,2.5310088316617863e-08,1
