step,time,gate_rate,perturbation_rate_upper,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper
3625,0.725,0.03,0.03838470177796955,6.997918886597957e-07,4.081381170210393e-06,2.2419186450619447e-07,3.857189305704198e-06,1.5707956073838312e-06
3626,0.7252,0.03,0.03837998990778017,6.976687225219876e-07,3.941042428776628e-06,9.128248738842947e-08,3.849759941388197e-06,1.573408203010747e-06
3627,0.7254,0.03,0.03837908638777259,7.005268524778446e-07,4.008728729320693e-06,1.2831344000825892e-07,3.880415289312433e-06,1.5760415004279407e-06
3628,0.7256,0.03,0.039475322956892114,7.011404592684391e-07,4.049366898283559e-06,1.3348660845104106e-07,3.915880289832517e-06,1.578687770423216e-06
3629,0.7258,0.03,0.03946744814770768,7.010309728451029e-07,4.094721056660029e-06,1.9956363891192595e-07,3.8951574177481025e-06,1.581348085133789e-06
3630,0.726,0.03,0.03946463014999018,6.98001251462137e-07,4.034754727947708e-06,1.308211257312601e-07,3.903933602216447e-06,1.5839942774942555e-06
3631,0.7262,0.03,0.040440927286915236,6.929710863438522e-07,4.097747195719041e-06,2.3225209879561732e-07,3.865495096923423e-06,1.5866577255267624e-06
3632,0.7264,0.03,0.04043838234379161,6.930739294577421e-07,3.993894535864245e-06,1.99250316280325e-07,3.794644219583919e-06,1.589296473291717e-06
3633,0.7266,0.03,0.041570765389092275,6.964884950630004e-07,4.046504658938471e-06,2.0730313760668884e-07,3.8392015213317815e-06,1.5919517937616693e-06
3634,0.7268,0.03,0.04156057328851689,6.942348063034884e-07,4.0876621868545306e-06,2.3407558088273056e-07,3.8535866059717995e-06,1.5946196756818332e-06
3635,0.727,0.03,0.04259016082096624,7.004773520323334e-07,4.210747854131598e-06,2.6422817420828347e-07,3.9465196799233135e-06,1.5973234500593043e-06
3636,0.7272,0.03,0.04258844996127817,7.011324945998274e-07,4.136843449427548e-06,1.9031973621948685e-07,3.94652371320806e-06,1.6000103266478929e-06
3637,0.7274,0.03,0.042583449945505475,6.929953314200093e-07,4.1608816344443335e-06,2.6183553545097556e-07,3.8990460989933575e-06,1.6027036879758758e-06
3638,0.7276,0.03,0.043637003536561754,6.893564181709996e-07,4.1089475614356144e-06,2.4862567314397045e-07,3.8603218882916435e-06,1.6053848920510085e-06
3639,0.7278,0.03,0.0436350858384482,6.9669255757474e-07,4.094581169206589e-06,2.3245065672743152e-07,3.862130512479157e-06,1.6080663652815463e-06
3640,0.728,0.03,0.04262167086033922,7.002373379945887e-07,4.146781001916738e-06,2.0080464113633784e-07,3.945976360780399e-06,1.6107649004502199e-06
3641,0.7282,0.03,0.04261824813647884,7.047026352247372e-07,4.142446211936395e-06,1.9424385347128534e-07,3.948202358465109e-06,1.6134658665741835e-06
3642,0.7284,0.03,0.044925040142612074,7.128938866889172e-07,4.177051061090469e-06,2.3366014808403887e-07,3.943390913006429e-06,1.6161801483548696e-06
3643,0.7286,0.03,0.04492701166007284,7.024868222152212e-07,4.115344718099471e-06,2.7616956344994456e-07,3.839175154649526e-06,1.618877757907414e-06
3644,0.7288,0.03,0.046189024128865164,6.968201287162986e-07,4.013142062659129e-06,2.2005073867981297e-07,3.7930913239793155e-06,1.6215496580375807e-06
3645,0.729,0.03,0.04617940798446913,6.939178625944644e-07,3.880449210133297e-06,1.5439776980769498e-07,3.7260514403256014e-06,1.6241885222633842e-06
3646,0.7292,0.03,0.047333968773296105,6.875865294889266e-07,3.854225978822265e-06,2.1833281613942816e-07,3.6358931626828358e-06,1.6268210168272798e-06
3647,0.7294,0.03,0.047326905788457635,6.81815724065044e-07,3.798263247893965e-06,1.872745239279e-07,3.6109887239660645e-06,1.6294396290555375e-06
3648,0.7296,0.03,0.047318697412653876,6.827960251780056e-07,3.6934751158922026e-06,1.4056975568389406e-07,3.552905360208308e-06,1.6320336707217199e-06
3649,0.7298,0.03,0.047312779297733795,6.775593991350093e-07,3.6834401267945743e-06,8.145094206988915e-08,3.6019891847246847e-06,1.634625925141558e-06
3650,0.73,0.03,0.04731423646806768,6.728695359889894e-07,3.7816620486482387e-06,2.1315248556974243e-07,3.5685095630784957e-06,1.6372446864505856e-06
3651,0.7302,0.03,0.048474392480081216,6.700126680253986e-07,3.75927279691305e-06,2.0919139383539512e-07,3.5500814030776544e-06,1.6398594413014852e-06
3652,0.7304,0.03,0.04847331524912881,6.724363109721171e-07,3.7384394877928235e-06,1.7547868224207465e-07,3.5629608055507485e-06,1.6424715544639732e-06
3653,0.7306,0.03,0.04846302432272547,6.747378891061474e-07,3.811181171287753e-06,2.3228236394350816e-07,3.5788988073442445e-06,1.6451054607601467e-06
3654,0.7308,0.03,0.04879688929406272,6.725793170038878e-07,3.92978059080496e-06,2.6859121173114285e-07,3.6611893790738167e-06,1.647772093626733e-06
3655,0.731,0.03,0.04879964116413579,6.672346066286617e-07,3.7433018011705864e-06,1.4320325768334742e-07,3.6000985434872387e-06,1.6503902619195852e-06
3656,0.7312,0.03,0.048797605569288256,6.691021204420877e-07,3.745142698957223e-06,2.0777105093036522e-07,3.5373716480268576e-06,1.6530116624512065e-06
3657,0.7314,0.03,0.04879668648370643,6.687160138320716e-07,3.79841130256867e-06,2.2872565422242005e-07,3.5696856483462496e-06,1.6556491115674107e-06
3658,0.7316,0.03,0.048790175648606875,6.745716500286292e-07,3.9065432164592645e-06,2.4651247655522537e-07,3.660030739904038e-06,1.6583184629134203e-06
3659,0.7318,0.03,0.048780764896045305,6.816675937996615e-07,3.92712960732969e-06,2.0336961275799925e-07,3.72375999457169e-06,1.6609972090401693e-06
3660,0.732,0.03,0.04878150937741552,6.871077324391353e-07,3.957046135659164e-06,1.8334363329586397e-07,3.7737025023632996e-06,1.6636874436103926e-06
3661,0.7322,0.03,0.04878162288273756,6.93265238566087e-07,4.021405555345594e-06,1.6120541531907735e-07,3.8602001400265155e-06,1.666398303973226e-06
3662,0.7324,0.03,0.048784158969527404,6.991433492326379e-07,4.173871765168424e-06,2.97011857411402e-07,3.876859907757021e-06,1.669152647424048e-06
3663,0.7326,0.03,0.04877992476146888,7.052316380759371e-07,4.214180344174528e-06,2.1129803232973682e-07,4.00288231184479e-06,1.6719214082435008e-06
3664,0.7328,0.03,0.048784375730157536,7.178145651123207e-07,4.283124525208707e-06,2.0760863761911676e-07,4.075515887589589e-06,1.6747142674411134e-06
3665,0.733,0.03,0.048786114937007664,7.266014019997951e-07,4.365646982427365e-06,2.3389607417040587e-07,4.131750908256959e-06,1.6775332638143196e-06
3666,0.7332,0.03,0.04878442020405547,7.275217790257486e-07,4.322101461251047e-06,2.2076523297811667e-07,4.101336228272929e-06,1.6803428559192867e-06
3667,0.7334,0.03,0.04987017806452809,7.282124487475917e-07,4.2956362504321325e-06,2.4228125745422367e-07,4.053354992977908e-06,1.6831485607290235e-06
3668,0.7336,0.03,0.04987247554515073,7.275030371053252e-07,4.3206029067531986e-06,2.4956321969709006e-07,4.071039687056108e-06,1.6859629278515808e-06
3669,0.7338,0.03,0.04986714440506897,7.274938503253039e-07,4.288778642282445e-06,2.32571521772879e-07,4.0562071205095655e-06,1.688771379035459e-06
3670,0.734,0.03,0.04986063500578417,7.343597494516023e-07,4.3038868683554445e-06,2.2938267727245093e-07,4.0745041910829925e-06,1.6915883463659382e-06
3671,0.7342,0.03,0.049855884456040674,7.294070723732352e-07,4.1725635624610886e-06,1.7816171839928552e-07,3.994401844061802e-06,1.6943721883677806e-06
3672,0.7344,0.03,0.04985088455610655,7.282526417671254e-07,4.260980280349902e-06,2.5062814885810014e-07,4.010352131491801e-06,1.6971814572311754e-06
3673,0.7346,0.03,0.04984506749264444,7.299305909613004e-07,4.293740288970119e-06,2.9289834891629576e-07,4.000841940053823e-06,1.700002028053291e-06
3674,0.7348,0.03,0.04983760505822811,7.252882642345768e-07,4.278003409317762e-06,3.1047504450440524e-07,3.967528364813356e-06,1.702819671588995e-06
3675,0.735,0.03,0.049833092009831235,7.266706492215135e-07,4.1861733702746526e-06,2.3236941093664992e-07,3.9538039593380015e-06,1.7056166501602278e-06
3676,0.7352,0.03,0.05072924772368367,7.185259226606256e-07,4.0747195732582035e-06,1.604050782895356e-07,3.914314494968667e-06,1.7083848091072025e-06
3677,0.7354,0.03,0.050726886268206,7.171059610403263e-07,4.1665302376513244e-06,2.193915140878418e-07,3.947138723563482e-06,1.7111792779582413e-06
3678,0.7356,0.03,0.050725470262570904,7.189870437975065e-07,4.104454876736153e-06,1.6235954120397465e-07,3.942095335532178e-06,1.7139604403671181e-06
3679,0.7358,0.03,0.05073067210224841,7.183568769567199e-07,4.169927576942909e-06,2.4088873851210994e-07,3.929038838430798e-06,1.7167608106180469e-06
3680,0.736,0.03,0.051654663198605275,7.260449061121851e-07,4.253514131843466e-06,2.2858018054263775e-07,4.024933951300827e-06,1.7195873489546062e-06
3681,0.7362,0.03,0.051650913760318315,7.314998259147335e-07,4.179796159488893e-06,1.9309496423556272e-07,3.9867011952533294e-06,1.722399572488335e-06
3682,0.7364,0.03,0.051646051532822326,7.353895111082422e-07,4.256161729733212e-06,1.8225189835074984e-07,4.073909831382461e-06,1.7252350488152719e-06
3683,0.7366,0.03,0.051640056427090665,7.287932621475088e-07,4.193973786618929e-06,1.8556668477324823e-07,4.00840710184568e-06,1.7280555271275631e-06
3684,0.7368,0.03,0.05271202829831109,7.232223589227866e-07,4.17354805316133e-06,1.806957834059471e-07,3.992852269755382e-06,1.7308715394771745e-06
3685,0.737,0.03,0.052713038621905975,7.132932518310383e-07,4.166751664598925e-06,2.82381217657346e-07,3.884370446941578e-06,1.7336860412418822e-06
3686,0.7372,0.03,0.05271090697305568,7.025059212794482e-07,4.0054752370756145e-06,2.260301441842935e-07,3.77944509289132e-06,1.7364579258832349e-06
3687,0.7374,0.03,0.052708703702708304,7.004089114842631e-07,3.943783554777189e-06,2.0971916167753745e-07,3.7340643930996503e-06,1.739215267444111e-06
3688,0.7376,0.03,0.05270015836613982,7.019482454965267e-07,3.973407810197069e-06,2.2209299662186712e-07,3.7513148135752013e-06,1.7419832038609937e-06
3689,0.7378,0.03,0.05269636450398133,7.000927677509057e-07,3.932641828133007e-06,1.8350882363037113e-07,3.7491330045026354e-06,1.744742024065537e-06
3690,0.738,0.03,0.05268971463871019,7.071054786010702e-07,4.065308157116571e-06,2.9899958293257733e-07,3.7663085741839923e-06,1.7475396110002327e-06
3691,0.7382,0.03,0.05268774987168803,7.106183712181287e-07,4.016422119091055e-06,1.6497138735214273e-07,3.851450731738911e-06,1.750328761006935e-06
3692,0.7384,0.03,0.0539114302890287,7.111401980776924e-07,3.988742677365853e-06,1.1926962382200854e-07,3.869473053543844e-06,1.7531134467071777e-06
3693,0.7386,0.03,0.05390992388238125,7.181518526923565e-07,4.140668089322584e-06,1.6946743169740875e-07,3.971200657625174e-06,1.755940832166676e-06
3694,0.7388,0.03,0.05390125581697552,7.231236748291824e-07,4.279972004112309e-06,2.6088187479625916e-07,4.0190901293160494e-06,1.7588087930391785e-06
3695,0.739,0.03,0.05389794593888054,7.319012042111441e-07,4.227073046615675e-06,1.9097941092550005e-07,4.0360936356901735e-06,1.761667754208446e-06
3696,0.7392,0.03,0.053896322419572026,7.234300488012939e-07,4.209415968719337e-06,2.1232626717477874e-07,3.9970897015445575e-06,1.7645222819582103e-06
3697,0.7394,0.03,0.0538976516840385,7.225149834659427e-07,4.287157983161345e-06,2.719350312476489e-07,4.015222951913695e-06,1.7673992636014675e-06
3698,0.7396,0.03,0.05389351294242738,7.231429484713476e-07,4.20281433205693e-06,1.829419205310343e-07,4.019872411525894e-06,1.7702568604286728e-06
3699,0.7398,0.03,0.05389251725357924,7.288921318945893e-07,4.304160505659173e-06,2.941689489423891e-07,4.009991556716783e-06,1.7731448327075148e-06
3700,0.74,0.03,0.05389112117957223,7.291072045212972e-07,4.241429614361323e-06,2.1100823996314674e-07,4.030421374398175e-06,1.7760189913964307e-06
3701,0.7402,0.03,0.053886025218028495,7.399239529693704e-07,4.362615739440707e-06,2.1059070218256605e-07,4.15202503725814e-06,1.7789299883173265e-06
3702,0.7404,0.03,0.05388280928810334,7.475812346626425e-07,4.455761543686416e-06,2.2798710960917486e-07,4.22777443407724e-06,1.7818696114388177e-06
3703,0.7406,0.03,0.0538882462882248,7.528760470984708e-07,4.467548822754319e-06,2.1460875974340308e-07,4.252940063010915e-06,1.784816298001365e-06
3704,0.7408,0.03,0.05389353276300223,7.568912196220395e-07,4.540339745218699e-06,2.506320993606358e-07,4.2897076458580625e-06,1.7877853994307594e-06
3705,0.741,0.03,0.053890760600897744,7.658137575031952e-07,4.4398838490591845e-06,2.0164066985011468e-07,4.238243179209069e-06,1.7907332580698652e-06
3706,0.7412,0.03,0.05389036477501546,7.692619174566462e-07,4.501198344513694e-06,2.0679743917909305e-07,4.2944009053346e-06,1.7937005472627224e-06
3707,0.7414,0.03,0.054996079749214354,7.700846000928492e-07,4.547900459452517e-06,2.3264093858184592e-07,4.315259520870671e-06,1.796682931430465e-06
3708,0.7416,0.03,0.05592157063560847,7.741071294133703e-07,4.552598678008149e-06,2.4746661158765327e-07,4.305132066420495e-06,1.7996704680480288e-06
3709,0.7418,0.03,0.05591874701029232,7.705003616809708e-07,4.531372719072247e-06,2.7071107344796147e-07,4.260661645624285e-06,1.802654048402228e-06
3710,0.742,0.03,0.05591664095622884,7.692710101408268e-07,4.4639320005777686e-06,2.012745765060067e-07,4.262657424071761e-06,1.8056222736525859e-06
3711,0.7422,0.03,0.05591594177817775,7.715303748776993e-07,4.508034433923644e-06,1.9293714741788416e-07,4.315097286505759e-06,1.8086050662565996e-06
3712,0.7424,0.03,0.05590560724263796,7.667384626889688e-07,4.550656316335888e-06,2.6051875935480607e-07,4.290137556981081e-06,1.8116000954141893e-06
3713,0.7426,0.03,0.05590025887256344,7.676290761118512e-07,4.483439050920865e-06,1.989252517208986e-07,4.284513799199965e-06,1.8145803834547943e-06
3714,0.7428,0.03,0.05590305259595548,7.653259905390325e-07,4.493619926950683e-06,2.4278208710256315e-07,4.250837839848119e-06,1.8175652592568742e-06
3715,0.743,0.03,0.055907920244281414,7.680179111831887e-07,4.506190705894235e-06,2.4099666045518636e-07,4.265194045439048e-06,1.8205565989814692e-06
3716,0.7432,0.03,0.05590709158262037,7.759381222890158e-07,4.5385220472297965e-06,2.126968541445397e-07,4.325825193085256e-06,1.8235614551609238e-06
3717,0.7434,0.03,0.056947903663751395,7.803358741572743e-07,4.642897339074592e-06,2.8510399811843837e-07,4.357793340956153e-06,1.8265971731544347e-06
3718,0.7436,0.03,0.0569472376897973,7.811728789050406e-07,4.638543046785205e-06,2.3253542224002818e-07,4.406007624545176e-06,1.8296345372453906e-06
3719,0.7438,0.03,0.057957734370838086,7.845736056224724e-07,4.583982896872224e-06,2.237630087870466e-07,4.360219888085176e-06,1.8326610401760344e-06
3720,0.744,0.03,0.05795548450507622,7.924444545663514e-07,4.675057452286688e-06,2.525818667978352e-07,4.422475585488852e-06,1.835716315283515e-06
3721,0.7442,0.03,0.05795590077789304,7.960135893692541e-07,4.612507618137781e-06,1.6958234111728316e-07,4.442925277020497e-06,1.8387588048819292e-06
3722,0.7444,0.03,0.05794904232371251,8.011288301494507e-07,4.6494394030504686e-06,2.099931174690644e-07,4.439446285581404e-06,1.8418148073003923e-06
3723,0.7446,0.03,0.05794889623862086,8.04275200415405e-07,4.722030944587899e-06,2.2678900509324538e-07,4.495241939494652e-06,1.8448930702508231e-06
3724,0.7448,0.03,0.05794696591178367,8.098769384202239e-07,4.77496726381701e-06,2.458133681663236e-07,4.5291538956506855e-06,1.847988179569e-06
3725,0.745,0.03,0.05794342441833709,8.186581586092001e-07,4.807499662102312e-06,2.1033096851269374e-07,4.5971686935896176e-06,1.8510962514550585e-06
3726,0.7452,0.03,0.05793966762542031,8.245044095111214e-07,4.83601893079389e-06,2.3745322874041734e-07,4.598565702053472e-06,1.8542159337867103e-06
3727,0.7454,0.03,0.05793668820806511,8.245680424424257e-07,4.950464467811578e-06,3.2557653663992917e-07,4.624887931171648e-06,1.8573680410561456e-06
3728,0.7456,0.03,0.05793462564970615,8.299776625930883e-07,4.921959171460923e-06,2.577177062932768e-07,4.664241465167646e-06,1.8605168357613492e-06
3729,0.7458,0.03,0.05792693875230618,8.332016077674603e-07,4.81995334009458e-06,2.052819542891782e-07,4.614671385805401e-06,1.86364287610525e-06
3730,0.746,0.03,0.05793029478749777,8.372261993931465e-07,4.913366314665426e-06,2.5562114382997516e-07,4.65774517083545e-06,1.866796901482465e-06
3731,0.7462,0.03,0.05793142208524661,8.345491533598683e-07,4.87581182479965e-06,2.1039522113046108e-07,4.665416603669188e-06,1.8699432179284163e-06
3732,0.7464,0.03,0.05793122265908571,8.387692013541794e-07,5.048179873243751e-06,3.008161198694633e-07,4.747363753374287e-06,1.8731381740018454e-06
3733,0.7466,0.03,0.05792822868724265,8.401036162775547e-07,4.988663078626719e-06,2.0216798550126906e-07,4.7864950931254495e-06,1.876320774640362e-06
3734,0.7468,0.03,0.05792681102064286,8.347333929419203e-07,5.00052049592343e-06,3.055182428510246e-07,4.695002253072405e-06,1.8795082370106644e-06
3735,0.747,0.03,0.0577682002791024,8.272904062060139e-07,4.9237694063935006e-06,2.2790734824018132e-07,4.6958620581533185e-06,1.8826771386024086e-06
3736,0.7472,0.03,0.0577690563485411,8.298453155201121e-07,5.042650464129885e-06,2.5167442109641043e-07,4.790976043033474e-06,1.885880306244357e-06
3737,0.7474,0.03,0.05776057280382878,8.318232857952006e-07,4.991927429475559e-06,2.1245871185735213e-07,4.779468717618206e-06,1.889073422668804e-06
3738,0.7476,0.03,0.057750066192782154,8.353544867838873e-07,5.0187542550209224e-06,2.5207847432452875e-07,4.766675780696393e-06,1.8922771222124618e-06
3739,0.7478,0.03,0.05774629496707922,8.344529504705589e-07,5.054291715618021e-06,2.4477300036686915e-07,4.809518715251151e-06,1.895492338564762e-06
3740,0.748,0.03,0.057745013465711925,8.253834188507017e-07,5.068921445717129e-06,2.395314105206714e-07,4.829390035196457e-06,1.8987117550894764e-06
3741,0.7482,0.03,0.057736719389794605,8.342379266649994e-07,5.087292417596063e-06,2.442451217613699e-07,4.843047295834693e-06,1.901941041686987e-06
3742,0.7484,0.03,0.05773579758440797,8.294479224513995e-07,5.063539569845244e-06,2.696717130065307e-07,4.793867856838712e-06,1.9051656002314006e-06
3743,0.7486,0.03,0.0577364828243323,8.280800105936027e-07,4.981439519155404e-06,2.2404120956206396e-07,4.757398309593339e-06,1.908370992628398e-06
3744,0.7488,0.03,0.05773524746472615,8.301178500206181e-07,4.862598211998033e-06,1.9570752247510643e-07,4.666890689522926e-06,1.911548604294304e-06
3745,0.749,0.03,0.058961218455827594,8.306689373609078e-07,4.908426269617546e-06,2.793388812925242e-07,4.629087388325021e-06,1.91474097235414e-06
3746,0.7492,0.03,0.058956150371151074,8.329396951254823e-07,4.843768806502542e-06,1.747797526348244e-07,4.668989053867716e-06,1.9179192097421106e-06
3747,0.7494,0.03,0.058958283584895764,8.370250468583239e-07,4.8892543810174094e-06,2.657475217306522e-07,4.6235068592867565e-06,1.921113627160907e-06
3748,0.7496,0.03,0.058944368317161364,8.374206003543703e-07,4.786702631445112e-06,2.2667868340440027e-07,4.5600239480407105e-06,1.924284255632377e-06
3749,0.7498,0.03,0.060036258192210985,8.345914368118669e-07,4.814967706262139e-06,2.2664199920731438e-07,4.588325707054823e-06,1.927464450058119e-06
3750,0.75,0.03,0.06113277536272964,8.372630634109382e-07,4.887655590813612e-06,2.734841850701828e-07,4.614171405743428e-06,1.9306672659767287e-06
3751,0.7502,0.03,0.061127427558804265,8.36576151131293e-07,4.864057638431549e-06,2.1587348683178686e-07,4.648184151599762e-06,1.9338664649372108e-06
3752,0.7504,0.03,0.06112034058393576,8.413587478999485e-07,4.967008616399832e-06,2.5265718459831235e-07,4.714351431801518e-06,1.937096425405774e-06
3753,0.7506,0.03,0.06004388885231941,8.40126962186532e-07,4.95240568359589e-06,2.2514135299191383e-07,4.727264330603976e-06,1.94032577823165e-06
3754,0.7508,0.03,0.06003731489977648,8.436979592459004e-07,4.958428192247103e-06,2.1017692356607583e-07,4.748251268681026e-06,1.943560250876715e-06
3755,0.751,0.03,0.06003646283046174,8.418427117307481e-07,5.00032132787069e-06,2.821781399683835e-07,4.718143187902306e-06,1.946807836931228e-06
3756,0.7512,0.03,0.06002944129838032,8.438359549874017e-07,4.884426275683036e-06,2.0699121870425072e-07,4.677435056978785e-06,1.950028617297313e-06
3757,0.7514,0.03,0.060028362222301054,8.475494758365439e-07,4.9784987055092766e-06,3.0282295626967865e-07,4.675675749239597e-06,1.953277661251913e-06
3758,0.7516,0.03,0.06002283669515675,8.486215707050057e-07,4.964019218286869e-06,2.544954257923819e-07,4.709523792494486e-06,1.956525941594582e-06
3759,0.7518,0.03,0.06001865584341513,8.50483738269383e-07,5.131313376243867e-06,3.227840160849421e-07,4.808529360158924e-06,1.959821519501552e-06
3760,0.752,0.03,0.06001686937962517,8.512092481494848e-07,4.948792411104435e-06,1.8648042560779248e-07,4.762311985496642e-06,1.963072565291713e-06
3761,0.7522,0.03,0.06001040562814189,8.570380406879152e-07,5.130579491198584e-06,2.3871009858782745e-07,4.891869392610756e-06,1.9663757298358338e-06
3762,0.7524,0.03,0.06000340383058467,8.654689139394968e-07,5.15909231850477e-06,1.909063713948215e-07,4.968185947109948e-06,1.969691358698242e-06
3763,0.7526,0.03,0.05999676535095368,8.628360189764978e-07,5.213881982176233e-06,3.022297502462586e-07,4.9116522319299735e-06,1.9730234257240435e-06
3764,0.7528,0.03,0.06118873972266848,8.572084958338171e-07,5.122851347851106e-06,2.1074822212709387e-07,4.912103125724011e-06,1.97633305721565e-06
3765,0.753,0.03,0.06230458557058778,8.542851996317595e-07,5.177578086019804e-06,2.571951871975158e-07,4.920382898822288e-06,1.979658726184437e-06
3766,0.7532,0.03,0.06230107066652292,8.38854409656538e-07,5.021757228402816e-06,2.541837101424936e-07,4.767573518260322e-06,1.9829426230274416e-06
3767,0.7534,0.03,0.06339949563203091,8.325976591240522e-07,4.978049144762119e-06,2.4423208569210115e-07,4.733817059070017e-06,1.9862148585859092e-06
3768,0.7536,0.03,0.06236249598449195,8.23723907484217e-07,4.909271473410781e-06,1.9540125503748202e-07,4.7138702183732985e-06,1.9894704737088405e-06
3769,0.7538,0.03,0.06235247470438402,8.245881853232691e-07,4.9461773946796145e-06,2.5782147417485906e-07,4.688355920504755e-06,1.99273906683992e-06
3770,0.754,0.03,0.06234776035830952,8.28942139427403e-07,5.017171258923108e-06,2.959602999234954e-07,4.7212109589996115e-06,1.9960299950988827e-06
3771,0.7542,0.03,0.06234624191771058,8.315893166943917e-07,5.059717795276118e-06,2.5668649559991156e-07,4.803031299676206e-06,1.999335422935939e-06
3772,0.7544,0.03,0.06234009446283319,8.370521311944982e-07,5.168533504632093e-06,2.8613905224858135e-07,4.882394452383511e-06,2.002673374469916e-06
3773,0.7546,0.03,0.06233448425002363,8.363540400013744e-07,5.1615145330874135e-06,2.41421307749694e-07,4.920093225337719e-06,2.006011970956088e-06
3774,0.7548,0.03,0.062331233537821704,8.314184676560166e-07,5.2012568332253456e-06,2.806818310225513e-07,4.920575002202794e-06,2.009362410549179e-06
3775,0.755,0.03,0.062328968442561535,8.318463759298899e-07,5.155482984326943e-06,2.46347365621465e-07,4.909135618705477e-06,2.0127038247144157e-06
3776,0.7552,0.03,0.06232971798131626,8.280737392948131e-07,5.122227105359748e-06,2.8051374136412796e-07,4.841713363995619e-06,2.0160382308648e-06
3777,0.7554,0.03,0.06232020431100239,8.261523161700989e-07,5.0186302061785065e-06,2.0650362747048562e-07,4.81212657870802e-06,2.0193485452634142e-06
3778,0.7556,0.03,0.062314476847646724,8.258884452339531e-07,5.1166568017985005e-06,3.2757157934322074e-07,4.789085222455279e-06,2.0226869595558437e-06
3779,0.7558,0.03,0.06230976816348609,8.28618653102419e-07,5.020332368354375e-06,2.651837642016007e-07,4.7551486041527735e-06,2.0260038447581382e-06
3780,0.756,0.03,0.062302195635261584,8.252553694714646e-07,5.090227776753592e-06,2.8625431956247224e-07,4.803973457191118e-06,2.0293407545000654e-06
3781,0.7562,0.03,0.06229567841578224,8.286301255565298e-07,5.121439563389205e-06,3.0618865578442473e-07,4.815250907604779e-06,2.032689392458286e-06
3782,0.7564,0.03,0.06228770557429745,8.319883897058361e-07,5.087607178268804e-06,2.997287704533145e-07,4.787878407815489e-06,2.0360329766249225e-06
3783,0.7566,0.03,0.06228416585901389,8.366840210054353e-07,5.020622589011215e-06,2.620675797452835e-07,4.7585550092659305e-06,2.03936329178688e-06
3784,0.7568,0.03,0.06227836534855798,8.395560503286434e-07,4.975212782210514e-06,2.0775696168558946e-07,4.767455820524924e-06,2.042685076289766e-06
3785,0.757,0.03,0.062278512163509714,8.398200082422438e-07,4.872755046946869e-06,2.037358790860016e-07,4.669019167860867e-06,2.045982691802948e-06
3786,0.7572,0.03,0.06227515719476602,8.424580931503022e-07,4.905024252806674e-06,1.5692984378707871e-07,4.748094409019595e-06,2.0492925079547557e-06
3787,0.7574,0.03,0.06339217122832487,8.392511084222087e-07,4.91799913361111e-06,2.2858402262552433e-07,4.689415110985585e-06,2.052607677336693e-06
3788,0.7576,0.03,0.06338718976290889,8.386129558674808e-07,4.842401141794056e-06,2.3727953667918797e-07,4.6051216051148675e-06,2.0559055015720907e-06
3789,0.7578,0.03,0.06338504084577067,8.321622501558311e-07,4.898291412677144e-06,3.256277085227049e-07,4.572663704154439e-06,2.059218837848066e-06
3790,0.758,0.03,0.06338617819613383,8.348279219985052e-07,4.833479508184537e-06,2.686887147688481e-07,4.564790793415688e-06,2.0625187692852014e-06
3791,0.7582,0.03,0.06337316735828592,8.395182712295908e-07,4.886861444861491e-06,2.0002943213581088e-07,4.68683201272568e-06,2.0658365130916066e-06
3792,0.7584,0.03,0.0633681147668611,8.496515313295876e-07,5.0091769538678335e-06,2.766192247273711e-07,4.7325577291404615e-06,2.0691920668234052e-06
3793,0.7586,0.03,0.06438169835154726,8.526127246331047e-07,4.978016558391224e-06,1.859695488778838e-07,4.792047009513339e-06,2.0725437113679375e-06
3794,0.7588,0.03,0.06437877891696799,8.536870808226456e-07,5.081307822109367e-06,2.972170851002831e-07,4.784090737009083e-06,2.0759250670907247e-06
3795,0.759,0.03,0.06437536347474344,8.545569636170435e-07,5.013911781744875e-06,2.1052298014619854e-07,4.803388801598675e-06,2.0792917049568738e-06
3796,0.7592,0.03,0.06436864652198121,8.578068463857896e-07,5.055060679163909e-06,2.1308234114685743e-07,4.84197833801705e-06,2.0826729933935554e-06
3797,0.7594,0.03,0.06436434418113068,8.582034215473704e-07,5.133012625029713e-06,2.471025597064449e-07,4.885910065323267e-06,2.086077462022556e-06
3798,0.7596,0.03,0.06437134828098127,8.631637476095062e-07,5.203362522909875e-06,2.906639440904691e-07,4.912698578819405e-06,2.089504293197352e-06
3799,0.7598,0.03,0.06437032004049306,8.637901039913754e-07,4.998603070205051e-06,2.0498971210851432e-07,4.793613358096536e-06,2.092880903208275e-06
3800,0.76,0.03,0.06436461100715073,8.625280543035016e-07,5.0959365506876624e-06,3.070534247016274e-07,4.788883125986034e-06,2.096285258617705e-06
3801,0.7602,0.03,0.06313094981130508,8.676559536615331e-07,5.260310760051051e-06,3.3966262176064426e-07,4.920648138290406e-06,2.09973751124608e-06
3802,0.7604,0.03,0.06312422739322875,8.748965745219947e-07,5.309488051781642e-06,3.3590239957544454e-07,4.973585652206196e-06,2.1032072599885364e-06
3803,0.7606,0.03,0.06312596309174404,8.78480937454343e-07,5.209623051326363e-06,2.3840515822223663e-07,4.971217893104126e-06,2.106654539545111e-06
