step,radius,beta
3845,2.2623746018027185e-06,0.03
3846,2.266083553506993e-06,0.03
3847,2.2698206522201924e-06,0.03
3848,2.2735603765211683e-06,0.03
3849,2.2773285827909898e-06,0.03
3850,2.2811022973873086e-06,0.03
3851,2.2848495952134093e-06,0.03
3852,2.2886272282787806e-06,0.03
3853,2.292411752367766e-06,0.03
3854,2.2961820895070427e-06,0.03
3855,2.299971125756546e-06,0.03
3856,2.3037587288837837e-06,0.03
3857,2.3075716066002197e-06,0.03
3858,2.3113792243949287e-06,0.03
3859,2.3152197155745157e-06,0.03
3860,2.319039720633894e-06,0.03
3861,2.322890715134448e-06,0.03
3862,2.3267145245608813e-06,0.03
3863,2.3305848938398123e-06,0.03
3864,2.3344176852051054e-06,0.03
3865,2.338255905266846e-06,0.03
3866,2.342088713489186e-06,0.03
3867,2.345907650870655e-06,0.03
3868,2.3497482799806317e-06,0.03
3869,2.353586503986592e-06,0.03
3870,2.3574409328732146e-06,0.03
3871,2.361282355827055e-06,0.03
3872,2.365166274104099e-06,0.03
3873,2.3690397644760502e-06,0.03
3874,2.3729155684605626e-06,0.03
3875,2.3768142277219256e-06,0.03
3876,2.380690880325983e-06,0.03
3877,2.3846037155641617e-06,0.03
3878,2.388516529024108e-06,0.03
3879,2.3924723174742883e-06,0.03
3880,2.3963792971243205e-06,0.03
3881,2.4003023740157684e-06,0.03
3882,2.4042631058401244e-06,0.03
3883,2.4081897430749288e-06,0.03
3884,2.412125903405754e-06,0.03
3885,2.4160801005538175e-06,0.03
3886,2.4199937232736e-06,0.03
3887,2.4239197561415975e-06,0.03
3888,2.4279028654247733e-06,0.03
3889,2.431908871436695e-06,0.03
3890,2.4358758010633327e-06,0.03
3891,2.439870564026871e-06,0.03
3892,2.4438765606902214e-06,0.03
3893,2.4478972499306575e-06,0.03
3894,2.4519063811348e-06,0.03
3895,2.4560018799647333e-06,0.03
3896,2.4601021344928955e-06,0.03
3897,2.4642099041789213e-06,0.03
3898,2.4683073968553685e-06,0.03
3899,2.4724476944835637e-06,0.03
3900,2.4765806930797374e-06,0.03
3901,2.480715897213867e-06,0.03
3902,2.484866913954333e-06,0.03
3903,2.4889705318229376e-06,0.03
3904,2.4930986092058284e-06,0.03
3905,2.4972701282459054e-06,0.03
3906,2.5014618185953357e-06,0.03
3907,2.505663534358425e-06,0.03
3908,2.5098703853417667e-06,0.03
3909,2.514090021390201e-06,0.03
3910,2.518360524616412e-06,0.03
3911,2.5226645598148714e-06,0.03
3912,2.5269926882707196e-06,0.03
3913,2.5313474808130835e-06,0.03
3914,2.535643718724534e-06,0.03
3915,2.5400053169326536e-06,0.03
3916,2.544381788545435e-06,0.03
3917,2.5487998795318415e-06,0.03
3918,2.5532098388724226e-06,0.03
3919,2.5576019633169584e-06,0.03
3920,2.5620331124495365e-06,0.03
3921,2.5664700450840125e-06,0.03
3922,2.570915737541978e-06,0.03
3923,2.57534181081305e-06,0.03
3924,2.579770211941801e-06,0.03
3925,2.5842336670089896e-06,0.03
3926,2.5886992075266614e-06,0.03
3927,2.5931683058230205e-06,0.03
3928,2.5976774688302144e-06,0.03
3929,2.60221154910844e-06,0.03
3930,2.606765072366716e-06,0.03
3931,2.611361920495641e-06,0.03
3932,2.6159726698297927e-06,0.03
3933,2.6205583818509272e-06,0.03
3934,2.6251653987422807e-06,0.03
3935,2.629830168648509e-06,0.03
3936,2.6344934809268052e-06,0.03
3937,2.639160864354342e-06,0.03
3938,2.643839396913016e-06,0.03
3939,2.6485209847349675e-06,0.03
3940,2.653178566151079e-06,0.03
3941,2.6578765769815864e-06,0.03
3942,2.662569838500856e-06,0.03
3943,2.6672419784422173e-06,0.03
3944,2.6719596401020007e-06,0.03
3945,2.676629511114217e-06,0.03
3946,2.6812869020259867e-06,0.03
3947,2.6860230935231792e-06,0.03
3948,2.6907316072861272e-06,0.03
3949,2.6954771588676474e-06,0.03
3950,2.7002023329125183e-06,0.03
3951,2.7049478667579652e-06,0.03
3952,2.709698688535298e-06,0.03
3953,2.714407600942269e-06,0.03
3954,2.7191265246323025e-06,0.03
3955,2.723828675241334e-06,0.03
3956,2.7285416743264537e-06,0.03
3957,2.7332515557507887e-06,0.1
3958,2.73800640974148e-06,0.03
3959,2.7427080441766957e-06,0.1
3960,2.747452836869804e-06,0.03
3961,2.7522090217678113e-06,0.1
3962,2.756873831634807e-06,0.1
3963,2.761594287291182e-06,0.03
3964,2.7663314344088094e-06,0.03
3965,2.771071761553512e-06,0.03
3966,2.775846613635371e-06,0.03
3967,2.780662915840922e-06,0.03
3968,2.785475280189701e-06,0.03
3969,2.7902896888880718e-06,0.03
3970,2.7951041114395024e-06,0.03
3971,2.799905556586067e-06,0.03
3972,2.804717956247971e-06,0.1
3973,2.8095430786412367e-06,0.03
3974,2.8143734051008114e-06,0.1
3975,2.819159011192215e-06,0.1
3976,2.823976625459437e-06,0.1
3977,2.8288407432181593e-06,0.1
3978,2.833658133026581e-06,0.1
3979,2.838510569239075e-06,0.1
3980,2.843368677407544e-06,0.1
3981,2.8483055267439823e-06,0.1
3982,2.8532393320300824e-06,0.1
3983,2.858148659207182e-06,0.1
3984,2.8630944598077324e-06,0.1
3985,2.868010164073271e-06,0.1
3986,2.8729430076523266e-06,0.1
3987,2.8779125909832313e-06,0.1
3988,2.8828964724451953e-06,0.1
3989,2.8879222138470007e-06,0.1
3990,2.892963964464809e-06,0.1
3991,2.898054546207573e-06,0.03
3992,2.9031977152082683e-06,0.03
3993,2.9082908800408724e-06,0.03
3994,2.9133610410387064e-06,0.03
3995,2.918479428021566e-06,0.03
3996,2.923634084279323e-06,0.1
3997,2.9287798914176578e-06,0.1
3998,2.933929662613213e-06,0.1
3999,2.939096110094984e-06,0.1
4000,2.944272803759857e-06,0.1
4001,2.949435014710614e-06,0.03
4002,2.9545849784438935e-06,0.1
4003,2.9597167880254327e-06,0.1
4004,2.964804711760796e-06,0.1
4005,2.9698944819032687e-06,0.1
4006,2.9749628257271e-06,0.1
4007,2.980099507494344e-06,0.1
4008,2.985200172763101e-06,0.1
4009,2.9902802600069524e-06,0.1
4010,2.9953714184406753e-06,0.1
4011,3.0004953799225288e-06,0.1
4012,3.0055892430718323e-06,0.1
4013,3.010702320240705e-06,0.1
4014,3.0158141787233373e-06,0.1
4015,3.0210331516500233e-06,0.1
4016,3.0263107364237605e-06,0.1
4017,3.0316221942227326e-06,0.1
4018,3.036927385445532e-06,0.1
4019,3.0422004767650913e-06,0.1
4020,3.0475190679746426e-06,0.1
4021,3.0528148761861698e-06,0.1
4022,3.0581325208501494e-06,0.1
4023,3.063396747083404e-06,0.1
4024,3.0687105786778415e-06,0.1
4025,3.07399785744974e-06,0.1
4026,3.0793055340987914e-06,0.1
4027,3.084596813336482e-06,0.1
4028,3.0899314544870603e-06,0.1
4029,3.0952454551444185e-06,0.1
4030,3.100559469393629e-06,0.1
4031,3.1059208709649597e-06,0.1
4032,3.1113205339359956e-06,0.1
4033,3.116703322387028e-06,0.1
4034,3.1220783733813223e-06,0.1
4035,3.127444105580958e-06,0.1
4036,3.132813510727697e-06,0.1
4037,3.1382482177707654e-06,0.1
4038,3.1436170015404765e-06,0.1
4039,3.1489872143629606e-06,0.1
4040,3.154325058302529e-06,0.1
4041,3.1596968619809526e-06,0.1
4042,3.1650717578844027e-06,0.1
4043,3.1704526628885765e-06,0.1
4044,3.1758311186078856e-06,0.1
4045,3.1813206079116025e-06,0.1
4046,3.1868867617438987e-06,0.1
4047,3.1925062857716836e-06,0.1
4048,3.1980984106986144e-06,0.1
4049,3.203680506438454e-06,0.1
4050,3.20933438330938e-06,0.1
4051,3.2150273443908746e-06,0.1
4052,3.2206658209422784e-06,0.1
4053,3.2262161744641e-06,0.1
4054,3.2318300146296097e-06,0.1
4055,3.237407968811101e-06,0.1
4056,3.243023828505238e-06,0.1
4057,3.2485966600427123e-06,0.1
4058,3.254212697015342e-06,0.1
4059,3.2598001566607342e-06,0.1
4060,3.2654013523532453e-06,0.1
4061,3.271028845563424e-06,0.1
4062,3.2766526360001106e-06,0.1
4063,3.2822469310412096e-06,0.1
4064,3.2878521448890923e-06,0.1
4065,3.293424224070825e-06,0.1
4066,3.2989416829806144e-06,0.1
4067,3.3044731325788723e-06,0.1
4068,3.309995656977314e-06,0.1
4069,3.315622176829253e-06,0.1
4070,3.3212059027450456e-06,0.1
4071,3.3268185555698547e-06,0.1
4072,3.3324199647084724e-06,0.1
4073,3.338001876146853e-06,0.1
4074,3.343577710252073e-06,0.1
4075,3.3492006142228145e-06,0.1
4076,3.3547608674973634e-06,0.1
4077,3.3603937268832897e-06,0.1
4078,3.3660772741644165e-06,0.1
4079,3.3717599783052753e-06,0.1
4080,3.3774740328691067e-06,0.1
4081,3.3831859950560585e-06,0.1
4082,3.3888820796810545e-06,0.1
4083,3.3946035129061407e-06,0.1
4084,3.4003102102464818e-06,0.1
4085,3.4060481730012996e-06,0.1
4086,3.411814040442438e-06,0.1
4087,3.417590216219091e-06,0.1
4088,3.4234768942374942e-06,0.1
4089,3.42939272698211e-06,0.1
4090,3.435270565392217e-06,0.1
4091,3.4411446538315416e-06,0.1
4092,3.447049166798026e-06,0.1
4093,3.452939588222238e-06,0.1
4094,3.4588593927012617e-06,0.1
4095,3.464774324398361e-06,0.1
4096,3.4707303135841853e-06,0.1
4097,3.476626645908667e-06,0.1
4098,3.4826331797421488e-06,0.1
4099,3.4886220699848124e-06,0.1
4100,3.494567963639726e-06,0.1
4101,3.500547702911788e-06,0.1
4102,3.5065676200244304e-06,0.1
4103,3.5125997255043838e-06,0.1
4104,3.5186157550644873e-06,0.1
4105,3.5245870246276858e-06,0.1
4106,3.530672959444862e-06,0.1
4107,3.5367432688500532e-06,0.1
4108,3.542755795287827e-06,0.1
4109,3.54883926890757e-06,0.1
4110,3.5548410483191998e-06,0.1
4111,3.5608800175540272e-06,0.1
4112,3.566959289726786e-06,0.1
4113,3.5730932963939796e-06,0.1
4114,3.5792528177324633e-06,0.1
4115,3.585320874744331e-06,0.1
4116,3.5914449322604846e-06,0.1
4117,3.5975829391131155e-06,0.1
4118,3.6037363038887455e-06,0.1
4119,3.6098840957994584e-06,0.1
4120,3.6160035327268994e-06,0.1
4121,3.622174943769225e-06,0.1
4122,3.6283612255420775e-06,0.1
4123,3.6345720302638832e-06,0.1
4124,3.6408287567955385e-06,0.1
4125,3.647093834433172e-06,0.1
4126,3.65339804753924e-06,0.1
4127,3.659743976011246e-06,0.1
4128,3.6660599845477657e-06,0.1
4129,3.67235749448159e-06,0.1
4130,3.678568253886496e-06,0.1
4131,3.6848153151837532e-06,0.1
4132,3.6911245198570184e-06,0.1
4133,3.6974214105883833e-06,0.1
4134,3.7037755275823083e-06,0.1
4135,3.7101290340475236e-06,0.1
4136,3.7164701600216087e-06,0.1
4137,3.7228452592235063e-06,0.1
4138,3.729270470690123e-06,0.1
4139,3.7357007709137102e-06,0.1
4140,3.74211874177175e-06,0.1
4141,3.748609111379468e-06,0.1
4142,3.755084380511794e-06,0.1
4143,3.7615708731939936e-06,0.1
4144,3.76816432670846e-06,0.1
4145,3.7747769961432013e-06,0.1
4146,3.781314113564144e-06,0.1
4147,3.7878421459038137e-06,0.1
4148,3.794347472923855e-06,0.1
4149,3.8008596030361484e-06,0.1
4150,3.8074417394531796e-06,0.1
4151,3.8140451570295937e-06,0.1
4152,3.820656623996316e-06,0.1
4153,3.827221204441994e-06,0.1
4154,3.833830229675489e-06,0.1
4155,3.840481244798241e-06,0.1
4156,3.8470913504011516e-06,0.1
4157,3.85377309331874e-06,0.1
4158,3.860477996543231e-06,0.1
4159,3.867157902543125e-06,0.1
4160,3.8738681495858985e-06,0.1
4161,3.8805317310394645e-06,0.1
4162,3.887210158609153e-06,0.1
4163,3.893843812566064e-06,0.1
4164,3.9004990082080025e-06,0.1
4165,3.907116649539232e-06,0.1
4166,3.913820072031967e-06,0.1
4167,3.920449621556989e-06,0.1
4168,3.927145159894281e-06,0.1
4169,3.933854014770777e-06,0.1
4170,3.940582082738976e-06,0.1
4171,3.947342772639596e-06,0.1
4172,3.954060734042895e-06,0.1
4173,3.960768995792011e-06,0.1
4174,3.967516146638782e-06,0.1
4175,3.974259872028382e-06,0.1
4176,3.981030671123892e-06,0.1
4177,3.987881017449688e-06,0.1
4178,3.994696077038567e-06,0.1
4179,4.001589961786355e-06,0.1
4180,4.008528569969657e-06,0.1
4181,4.015471014393574e-06,0.1
4182,4.022413881362593e-06,0.1
4183,4.029287512189601e-06,0.1
4184,4.036182893478493e-06,0.1
4185,4.043100115249514e-06,0.1
4186,4.050038002263114e-06,0.1
4187,4.057022710315658e-06,0.1
4188,4.064059568049162e-06,0.1
4189,4.071110734613374e-06,0.1
4190,4.078207906882343e-06,0.1
4191,4.0852359802466746e-06,0.1
4192,4.092302495880258e-06,0.1
4193,4.099277282282678e-06,0.1
4194,4.106247545979429e-06,0.1
4195,4.113213953427953e-06,0.1
4196,4.1201622807558765e-06,0.1
4197,4.1271600199688625e-06,0.1
4198,4.134135385870204e-06,0.1
4199,4.141082230263005e-06,0.1
4200,4.148103999198701e-06,0.1
4201,4.1550744490060565e-06,0.1
4202,4.1620383731462626e-06,0.1
4203,4.169023779211223e-06,0.1
4204,4.1759830454670715e-06,0.1
4205,4.182936398374074e-06,0.1
4206,4.189970590193176e-06,0.1
4207,4.197077860932451e-06,0.1
4208,4.2041479773162245e-06,0.1
4209,4.2112908907436776e-06,0.1
4210,4.2183432996712494e-06,0.1
4211,4.225398241396807e-06,0.1
4212,4.232448874045536e-06,0.1
4213,4.239530053741586e-06,0.1
4214,4.246642007220354e-06,0.1
4215,4.25374464016143e-06,0.1
4216,4.260816953206975e-06,0.1
4217,4.267951714271259e-06,0.1
4218,4.275035098821565e-06,0.1
4219,4.282079955831152e-06,0.1
4220,4.28921720565813e-06,0.1
4221,4.296303947371895e-06,0.1
4222,4.3034503986699465e-06,0.1
4223,4.310593982796839e-06,0.1
4224,4.317736288087282e-06,0.1
4225,4.324945881236751e-06,0.1
4226,4.332137820196106e-06,0.1
4227,4.339328895653706e-06,0.1
4228,4.34655422251794e-06,0.1
4229,4.353759592036879e-06,0.1
4230,4.360983329208292e-06,0.1
4231,4.368162046400843e-06,0.1
4232,4.37539504849569e-06,0.1
4233,4.382668960814956e-06,0.1
4234,4.390000367560141e-06,0.1
4235,4.397359885329088e-06,0.1
4236,4.40473727735329e-06,0.1
4237,4.4121118607464434e-06,0.1
4238,4.419529367139306e-06,0.1
4239,4.42697879327696e-06,0.1
4240,4.434437478733818e-06,0.1
4241,4.441897615459465e-06,0.1
4242,4.449425030071271e-06,0.1
4243,4.456979460684196e-06,0.1
4244,4.464557886876768e-06,0.1
4245,4.4721236469264545e-06,0.1
4246,4.479713236728214e-06,0.1
4247,4.4873599434332265e-06,0.1
4248,4.495005000260527e-06,0.1
4249,4.502690006683947e-06,0.1
4250,4.510363294597479e-06,0.1
4251,4.518002660234226e-06,0.1
4252,4.525729253205348e-06,0.1
4253,4.533508171903335e-06,0.1
4254,4.541315923320051e-06,0.1
4255,4.549079952105878e-06,0.1
4256,4.556890733398018e-06,0.1
4257,4.564669023782598e-06,0.1
4258,4.57251615753914e-06,0.1
4259,4.580358761172633e-06,0.1
4260,4.5882371295039845e-06,0.1
4261,4.596144577340621e-06,0.1
4262,4.604076780352027e-06,0.1
4263,4.612051933127894e-06,0.1
4264,4.620069896564702e-06,0.1
4265,4.62807629401625e-06,0.1
4266,4.636158461408898e-06,0.1
4267,4.644272802328753e-06,0.1
4268,4.652396636624763e-06,0.1
4269,4.660587775316735e-06,0.1
4270,4.6688023244073505e-06,0.1
4271,4.677117135143955e-06,0.1
4272,4.685362979994692e-06,0.1
4273,4.693482602432585e-06,0.1
4274,4.701576989050776e-06,0.1
4275,4.70973586003374e-06,0.1
4276,4.717876769143781e-06,0.1
4277,4.726002981411732e-06,0.1
4278,4.734111510598035e-06,0.1
4279,4.74220473929547e-06,0.1
4280,4.750313581988206e-06,0.1
4281,4.758488290725648e-06,0.1
4282,4.766769005082702e-06,0.1
4283,4.775095650876411e-06,0.1
4284,4.783408331394824e-06,0.1
4285,4.791686278836699e-06,0.1
4286,4.800050746827031e-06,0.1
4287,4.808434086951631e-06,0.1
4288,4.816822846829019e-06,0.1
4289,4.825248452770826e-06,0.1
4290,4.833733794879895e-06,0.1
4291,4.842175586266118e-06,0.1
4292,4.850645641158021e-06,0.1
4293,4.859102393467579e-06,0.1
4294,4.8674690829888405e-06,0.1
4295,4.875914963677573e-06,0.1
4296,4.884416446144401e-06,0.1
4297,4.892925088795064e-06,0.1
4298,4.901489975292272e-06,0.1
4299,4.910003774843938e-06,0.1
4300,4.9184680082590985e-06,0.1
4301,4.927013455961959e-06,0.1
4302,4.935551782469897e-06,0.1
4303,4.944058969020028e-06,0.1
4304,4.9525445395941965e-06,0.1
4305,4.9610808524663495e-06,0.1
4306,4.969744805156068e-06,0.1
4307,4.978369666618026e-06,0.1
4308,4.987002071689934e-06,0.1
4309,4.995699198343639e-06,0.3
4310,5.004389854112446e-06,0.3
4311,5.0131081890060566e-06,0.3
4312,5.021823747323853e-06,0.3
4313,5.030500233145157e-06,0.3
4314,5.03923225324528e-06,0.3
4315,5.048002944120326e-06,0.3
4316,5.056810718713603e-06,0.3
4317,5.065645904934894e-06,0.3
4318,5.074446656873148e-06,0.3
4319,5.083210549106161e-06,0.3
4320,5.091941643297375e-06,0.3
4321,5.100723709394553e-06,0.3
4322,5.109641366746731e-06,0.3
4323,5.118529864831418e-06,0.3
4324,5.12737537416253e-06,0.3
4325,5.136213587002015e-06,0.3
4326,5.145196418187513e-06,0.3
4327,5.154070179281974e-06,0.3
4328,5.163072711947181e-06,0.3
4329,5.17206087148071e-06,0.3
4330,5.1811664550505226e-06,0.3
4331,5.190184433708832e-06,0.3
4332,5.199209437830419e-06,0.3
4333,5.208324932096077e-06,0.3
4334,5.2174150089154355e-06,0.3
4335,5.226503410891361e-06,0.3
4336,5.235666010279471e-06,0.3
4337,5.244855850607671e-06,0.3
4338,5.254026805352683e-06,0.3
4339,5.263171899750173e-06,0.3
4340,5.2723127339830375e-06,0.3
4341,5.281453502353718e-06,0.3
4342,5.290518455708841e-06,0.3
4343,5.2995330669669755e-06,0.3
4344,5.308576350045768e-06,0.3
4345,5.317638851458034e-06,0.3
4346,5.326684370688222e-06,0.3
4347,5.335775164336822e-06,0.3
4348,5.345008505995264e-06,0.3
4349,5.354230970127447e-06,0.3
4350,5.363441148853047e-06,0.3
4351,5.372656050804036e-06,0.3
4352,5.3819006410190195e-06,0.3
4353,5.39116074579936e-06,0.3
4354,5.400353778494615e-06,0.3
4355,5.409606980866969e-06,0.3
4356,5.418913305245127e-06,0.3
4357,5.428280132953587e-06,0.3
4358,5.437637956418067e-06,0.3
4359,5.446965326125623e-06,0.3
4360,5.456262212895004e-06,0.3
4361,5.465583065777876e-06,0.3
4362,5.474845409964932e-06,0.3
4363,5.484142418638722e-06,0.3
4364,5.493473103839827e-06,0.3
4365,5.5028185298306774e-06,0.3
4366,5.5122472722649814e-06,0.3
4367,5.521686564777281e-06,0.3
4368,5.531149979229545e-06,0.3
4369,5.5405231912204536e-06,0.3
4370,5.5500310262010635e-06,0.3
4371,5.559511848455421e-06,0.3
4372,5.5690645379798445e-06,0.3
4373,5.578572713142635e-06,0.3
4374,5.588053975186375e-06,0.3
4375,5.597586043562226e-06,0.3
4376,5.60720418055922e-06,0.3
4377,5.616833584132508e-06,0.3
4378,5.626449168168879e-06,0.3
4379,5.636161439006282e-06,0.3
4380,5.64583398087476e-06,0.3
4381,5.655555382546557e-06,0.3
4382,5.665305767251541e-06,0.3
4383,5.675151100000835e-06,0.3
4384,5.685003073860174e-06,0.3
4385,5.694904078669448e-06,0.3
4386,5.704681911484948e-06,0.3
4387,5.714434506366608e-06,0.3
4388,5.724274542134229e-06,0.3
4389,5.734209707330211e-06,0.3
4390,5.744040716323564e-06,0.3
4391,5.753916200174786e-06,0.3
4392,5.7638385462781364e-06,0.3
4393,5.773740316964295e-06,0.3
4394,5.78371058855677e-06,0.3
4395,5.793772510240214e-06,0.3
4396,5.803877223784939e-06,0.3
4397,5.814014075587104e-06,0.3
4398,5.824103195976062e-06,0.3
4399,5.834176861636239e-06,0.3
4400,5.844279304087313e-06,0.3
4401,5.854389584230656e-06,0.3
4402,5.864489453250651e-06,0.3
4403,5.874662309281222e-06,0.3
4404,5.884792019307473e-06,0.3
4405,5.8948995133438305e-06,0.3
4406,5.9049689241416744e-06,0.3
4407,5.914971576782101e-06,0.3
4408,5.924939332819117e-06,0.3
4409,5.935095313871963e-06,0.3
4410,5.945236083652504e-06,0.3
4411,5.955460562207753e-06,0.3
4412,5.965706951880836e-06,0.3
4413,5.975936379651745e-06,0.3
4414,5.98617198561412e-06,0.3
4415,5.996488152457649e-06,0.3
4416,6.006641044123771e-06,0.3
4417,6.01688942644979e-06,0.3
4418,6.027141228536192e-06,0.3
4419,6.03737833372499e-06,0.3
4420,6.04769629068891e-06,0.3
4421,6.05797766373385e-06,0.3
4422,6.068301047103395e-06,0.3
4423,6.078594314786578e-06,0.3
4424,6.088963059991063e-06,0.3
4425,6.099331446034674e-06,0.3
4426,6.109809850691069e-06,0.3
4427,6.120271538321162e-06,0.3
4428,6.130642736638368e-06,0.3
4429,6.141089823838712e-06,0.3
4430,6.151516544329298e-06,0.3
4431,6.16197927346284e-06,0.3
4432,6.172427653193582e-06,0.3
4433,6.1830161336036794e-06,0.3
4434,6.1936551992438145e-06,0.3
4435,6.204306992255656e-06,0.3
4436,6.214913768078311e-06,0.3
4437,6.225724212284172e-06,0.3
4438,6.2364093406421405e-06,0.3
4439,6.247092319716171e-06,0.3
4440,6.25778977491799e-06,0.3
4441,6.268561956488607e-06,0.3
4442,6.279292787570891e-06,0.3
4443,6.290168110161396e-06,0.3
4444,6.3010732580919606e-06,0.3
4445,6.312026510795448e-06,0.3
4446,6.322980552714142e-06,0.3
4447,6.33386976226631e-06,0.3
4448,6.344788666684643e-06,0.3
4449,6.355690717674567e-06,0.3
4450,6.366639054812333e-06,0.3
4451,6.377596525869638e-06,0.3
4452,6.3885361563194265e-06,0.3
4453,6.399534369989649e-06,0.3
4454,6.410508521480093e-06,0.3
4455,6.421510059952969e-06,0.3
4456,6.432539321932937e-06,0.3
4457,6.443651940407429e-06,0.3
4458,6.454781013067151e-06,0.3
4459,6.465930355654655e-06,0.3
4460,6.4771019252624314e-06,0.3
4461,6.488326105135404e-06,0.3
4462,6.499571853159238e-06,0.3
4463,6.5107823495687824e-06,0.3
4464,6.522056763740462e-06,0.3
4465,6.533374873639031e-06,0.3
4466,6.544634677482035e-06,0.3
4467,6.555879263388563e-06,0.3
4468,6.567143945584337e-06,0.3
4469,6.5784018789096725e-06,0.3
4470,6.589688108756702e-06,0.3
4471,6.60090267873933e-06,0.3
4472,6.612173953572113e-06,0.3
4473,6.623389682301964e-06,0.3
4474,6.634687386357752e-06,0.3
4475,6.64594955919242e-06,0.3
4476,6.657213302990441e-06,0.3
4477,6.668608157581957e-06,0.3
4478,6.680034194843064e-06,0.3
4479,6.691419598809271e-06,0.3
4480,6.70287784863367e-06,0.3
4481,6.714297891912762e-06,0.3
4482,6.725795104509603e-06,0.3
4483,6.737290024906488e-06,0.3
4484,6.748847419020298e-06,0.3
4485,6.7602817658148534e-06,0.3
4486,6.771871699091292e-06,0.3
4487,6.783531266620243e-06,0.3
4488,6.795148428202364e-06,0.3
4489,6.8066239807511975e-06,0.3
4490,6.818143101554348e-06,0.3
4491,6.829817893716681e-06,0.3
4492,6.841431530514105e-06,0.3
4493,6.853194552564932e-06,0.3
4494,6.864796864580636e-06,0.3
4495,6.876537960739112e-06,0.3
4496,6.8883285719315645e-06,0.3
4497,6.900074048131338e-06,0.3
4498,6.911903598724918e-06,0.3
4499,6.923857256952271e-06,0.3
4500,6.9358352518327035e-06,0.3
4501,6.947741342478555e-06,0.3
4502,6.9597330577291e-06,0.3
4503,6.971738071559723e-06,0.3
4504,6.9837839215420684e-06,0.3
4505,6.995797259079906e-06,0.3
4506,7.007841914772459e-06,0.3
4507,7.019929783131717e-06,0.3
4508,7.032068275804332e-06,0.3
4509,7.044216997353836e-06,0.3
4510,7.0563757885804e-06,0.3
4511,7.068662541987853e-06,0.3
4512,7.080807453486369e-06,0.3
4513,7.093046531905451e-06,0.3
4514,7.10537907288935e-06,0.3
4515,7.117820421752541e-06,0.3
4516,7.130228640729981e-06,0.3
4517,7.142586524920708e-06,0.3
4518,7.155009418368195e-06,0.3
4519,7.167565828343823e-06,0.3
4520,7.179961650576893e-06,0.3
4521,7.19235489047841e-06,0.3
4522,7.20482260490422e-06,0.3
4523,7.217327522535189e-06,0.3
4524,7.229760574997754e-06,0.3
4525,7.242396831099646e-06,0.3
4526,7.255054868697213e-06,0.3
4527,7.267616121811705e-06,0.3
4528,7.28019012772595e-06,0.3
4529,7.292842275123137e-06,0.3
4530,7.305554434755921e-06,0.3
4531,7.318277553750557e-06,0.3
4532,7.331009956225708e-06,0.3
4533,7.343857612484971e-06,0.3
4534,7.356686949931353e-06,0.3
4535,7.3694550759861735e-06,0.3
4536,7.382270641660267e-06,0.3
4537,7.394984135887755e-06,0.3
4538,7.407715538615858e-06,0.3
4539,7.420364338325408e-06,0.3
4540,7.433159095586666e-06,0.3
4541,7.445854992562797e-06,0.3
4542,7.458488747151364e-06,0.3
4543,7.471200772791568e-06,0.3
4544,7.483917720500683e-06,0.3
4545,7.4967356842218125e-06,0.3
4546,7.509469421737955e-06,0.3
4547,7.522153525459205e-06,0.3
4548,7.534757146761222e-06,0.3
4549,7.547423288736107e-06,0.3
4550,7.560264966020248e-06,0.3
4551,7.573125096352943e-06,0.3
4552,7.5860122000361515e-06,0.3
4553,7.599014097815928e-06,0.3
4554,7.61197593783976e-06,0.3
4555,7.624876180481876e-06,0.3
4556,7.637873276339222e-06,0.3
4557,7.650881213454647e-06,0.3
4558,7.664006245104755e-06,0.3
4559,7.677139296271006e-06,0.3
4560,7.690340547460116e-06,0.3
4561,7.703475097065946e-06,0.3
4562,7.716708119565535e-06,0.3
4563,7.729912750588854e-06,0.3
4564,7.743190412255477e-06,0.3
4565,7.756403882069094e-06,0.3
4566,7.769594544535084e-06,0.3
4567,7.78283626863779e-06,0.3
4568,7.796110288462354e-06,0.3
4569,7.80940932275434e-06,0.3
4570,7.822881217586236e-06,0.3
4571,7.836385820092904e-06,0.3
4572,7.849782793216017e-06,0.3
4573,7.863265546333309e-06,0.3
4574,7.876729046203704e-06,0.3
4575,7.890089964644352e-06,0.3
4576,7.903476309701503e-06,0.3
4577,7.916874713346595e-06,0.3
4578,7.930232654480278e-06,0.3
4579,7.943752542138202e-06,0.3
4580,7.957214178491977e-06,0.3
4581,7.970828866746963e-06,0.3
4582,7.984336020815226e-06,0.3
4583,7.997989370204922e-06,0.3
4584,8.011523715460478e-06,0.3
4585,8.025250007300471e-06,0.3
4586,8.03894322924882e-06,0.3
4587,8.052587753905274e-06,0.3
4588,8.066376158780055e-06,0.3
4589,8.080227746725584e-06,0.3
4590,8.094079809380542e-06,0.3
4591,8.107790006302142e-06,0.3
4592,8.121676518545486e-06,0.3
4593,8.135498401893618e-06,0.3
4594,8.149327081845845e-06,0.3
4595,8.163097225822667e-06,0.3
4596,8.176904838124367e-06,0.3
4597,8.19077459886144e-06,0.3
4598,8.204618234286767e-06,0.3
4599,8.218591671604968e-06,0.3
4600,8.232519327645361e-06,0.3
4601,8.246500008319191e-06,0.3
4602,8.26055798965381e-06,0.3
4603,8.274500273877589e-06,0.3
4604,8.28863172084875e-06,0.3
4605,8.302838499531648e-06,0.3
4606,8.316784356561537e-06,0.3
4607,8.330713563293077e-06,0.3
