step,time,radius,rate,smooth_rate,perturb_rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
10131,2.0262000000000002,0.0041666545054837,5.034707501328461,1.9771696246105774,3.0575378766178836,0.3,0.00545702874833399,0.00015018485573472276,1.3478409178882995e-05,0.00013670644655583975,1
10132,2.0264,0.0041722273421945155,5.03602861342223,1.9770434375429,3.0589851757793305,0.3,0.005458265772501386,0.00015766432875782195,1.8946604164495543e-05,0.0001387177245933264,1
10133,2.0266,0.004177807726783217,5.037563012492445,1.9769171979772724,3.0606458144151727,0.3,0.005459500039702918,0.00015800635904614368,2.0215281983955936e-05,0.00013779107706218775,1
10134,2.0268,0.004183396671593794,5.03922821727231,1.9767909144463607,3.0624373027259493,0.3,0.0054607395009612005,0.00016279795435212002,2.4726649928657808e-05,0.00013807130442346221,1
10135,2.027,0.004188992972302909,5.040509884411141,1.9766645807842478,3.063845303526893,0.3,0.005461977176302944,0.00016311417885829762,2.422795613664083e-05,0.0001388862227216568,1
10136,2.0272,0.0041945953227170325,5.041991784650517,1.9765381842576317,3.0654536002928854,0.3,0.005463208670783638,0.00015601613948808347,1.890001849174141e-05,0.00013711612099634205,1
10137,2.0274,0.004200203144638843,5.043532166941695,1.9764117218547816,3.067120444986913,0.3,0.005464438453679262,0.00014573597543101894,8.137680957743098e-06,0.00013759829447327585,1
10138,2.0276,0.004205819333385981,5.045103456269012,1.9762852155345085,3.0688182406345033,0.3,0.005465669697999078,0.00014974678554272757,1.4878168613136336e-05,0.00013486861692959124,1
10139,2.0278,0.0042114441392454155,5.046624879174165,1.9761586654031176,3.070466213671047,0.3,0.005466903118524105,0.00015515368381420984,1.9837531913615374e-05,0.00013531615190059447,1
10140,2.028,0.004217076792489057,5.048098158021163,1.9760320664867177,3.0720660914344453,0.3,0.005468131097524623,0.0001568591447859761,2.330928581283329e-05,0.0001335498589731428,1
10141,2.0282,0.0042227163807979804,5.04939548417175,1.9759054158088998,3.0734900682628505,0.3,0.005469360630134416,0.00015468783382935276,2.1240898360638046e-05,0.0001334469354687147,1
10142,2.0284,0.00422836183916311,5.050840800459621,1.975778701991843,3.075062098367778,0.3,0.00547059059368264,0.0001465168261803632,1.3610759879579036e-05,0.00013290606630078416,1
10143,2.0286,0.0042340152590471525,5.052405507248156,1.975651940533792,3.0767535666143635,0.3,0.005471822096967374,0.00014824310399241044,1.6935397238232325e-05,0.0001313077067541781,1
10144,2.0288,0.004239678401353286,5.054095330974053,1.9755251427302145,3.0785701881438383,0.3,0.0054730549838076905,0.00015817739473994265,2.4995009777227236e-05,0.0001331823849627154,1
10145,2.029,0.0042453485072380575,5.055736970176351,1.9753982893998567,3.080338680676495,0.3,0.005474289358252039,0.00015445659643556465,2.173908513619634e-05,0.00013271751129936832,1
10146,2.0292,0.00425102636334231,5.057175312740251,1.9752713884330015,3.081903924207249,0.3,0.0054755195454821975,0.00015547881315270182,2.1830780607274467e-05,0.00013364803254542736,1
10147,2.0294000000000003,0.00425671123248996,5.058483137630139,1.9751444334622699,3.0833387040678697,0.3,0.005476755449903801,0.00015330875928073426,1.990048883358253e-05,0.00013340827044715174,1
10148,2.0296000000000003,0.004262405394353545,5.06023149938191,1.975017437803699,3.0852140614782106,0.3,0.005477986922933233,0.00016060645038367774,2.737226908943293e-05,0.0001332341812942448,1
10149,2.0298000000000003,0.004268104972240754,5.0617851414556085,1.9748903752008768,3.0868947661547317,0.3,0.005479219956081375,0.0001492903182426051,1.7031035399177286e-05,0.00013225928284342782,1
10150,2.0300000000000002,0.004273813617542616,5.063378925498104,1.9747632751487547,3.0886156502493494,0.3,0.005480455314824819,0.0001560008311404765,2.4081164038871678e-05,0.00013191966710160484,1
10151,2.0302000000000002,0.004279529491126216,5.065069046534063,1.9746361191234074,3.0904329273106557,0.3,0.005481691036645089,0.00015304141871121165,1.938473369485173e-05,0.00013365668501635992,1
10152,2.0304,0.0042852549639707995,5.066525265838325,1.9745089292919904,3.092016336446335,0.3,0.005482918955021318,0.00016288190230415248,2.7468671689249284e-05,0.0001354132306149032,1
10153,2.0306,0.004290985890422924,5.068118384690706,1.9743816716989357,3.0937367128917708,0.3,0.0054841465467872184,0.00015135033882578917,1.8240828243326775e-05,0.0001331095105824624,1
10154,2.0308,0.004296726703368366,5.069628546361624,1.9742543813551816,3.095374164906443,0.3,0.005485376920349802,0.00016227719334144366,2.4412583295258095e-05,0.00013786461004618557,1
10155,2.031,0.004302473995238072,5.070835932483057,1.9741270333054508,3.0967088990776057,0.3,0.005486610464419541,0.00015740356934789394,1.6771083607795725e-05,0.00014063248574009823,1
10156,2.0312,0.00430822881620301,5.072038709109188,1.973999633897177,3.098039075112011,0.3,0.005487848227363565,0.00015774493090627202,1.5400075575443156e-05,0.00014234485533082887,1
10157,2.0314,0.004313993074405804,5.0734142996280385,1.9738721961265935,3.0995421034014448,0.3,0.005489073339050709,0.00016683522149363485,2.514080817498309e-05,0.00014169441331865175,1
10158,2.0316,0.004319763745371626,5.074901996793269,1.9737446975659105,3.101157299127358,0.3,0.005490305655138933,0.0001602535406984437,2.022696597799836e-05,0.00014002657472044535,1
10159,2.0318,0.004325541382184461,5.076385688066872,1.9736171471086195,3.1027685408582526,0.3,0.005491534183324295,0.0001564052592795089,1.7261811237221306e-05,0.0001391434480422876,1
10160,2.032,0.00433132803717009,5.077812882429925,1.9734895563775148,3.104323325952411,0.3,0.005492764355268982,0.0001630013930253005,2.191456936202262e-05,0.0001410868236632779,1
10161,2.0322,0.004337121905767308,5.079120003758324,1.9733619115704544,3.1057580920878696,0.3,0.0054939959522235645,0.00016103355646208847,2.1171034004121233e-05,0.00013986252245796723,1
10162,2.0324,0.004342924411937631,5.080927042474906,1.9732342205924138,3.107692821782493,0.3,0.005495224814524298,0.00016396083008992266,2.6439105063376438e-05,0.00013752172502654622,1
10163,2.0326,0.004348734156015621,5.082232705614347,1.9731064794546225,3.1091262260597246,0.3,0.005496459571602007,0.00016199909137118473,2.516142314526096e-05,0.00013683766822592376,1
10164,2.0328,0.004354549394859943,5.083581308866587,1.9729786747076965,3.1106026340588904,0.3,0.00549768494197569,0.00015109473678553327,1.7238735528744905e-05,0.00013385600125678836,1
10165,2.033,0.004360371084804865,5.085211803727117,1.972850809396771,3.112360994230346,0.3,0.005498921970830212,0.00014368422304166228,1.1754845296688087e-05,0.0001319293777449742,1
10166,2.0332,0.004366202345344004,5.086622646699281,1.9727229091805525,3.1138997374187287,0.3,0.005500155537892278,0.0001527709174907305,2.1349092548545337e-05,0.00013142182494218515,1
10167,2.0334000000000003,0.004372042404154936,5.0881564832337105,1.9725949644504588,3.115561518683252,0.3,0.005501388892461485,0.00015739291163620605,2.620865979100644e-05,0.0001311842518451996,1
10168,2.0336000000000003,0.004377889880412172,5.089791096235938,1.9724669659025977,3.11732413023334,0.3,0.005502622922914262,0.00015460760751463036,2.4308648508989756e-05,0.0001302989590056406,1
10169,2.0338000000000003,0.004383741600860352,5.091194413598433,1.9723388925111207,3.118855520987312,0.3,0.005503855418138613,0.00013692028260227544,9.275895574767012e-06,0.00012764438702750843,1
10170,2.0340000000000003,0.004389602064358935,5.092746836965926,1.9722107765554289,3.1205360603104975,0.3,0.0055050899419243765,0.00014101971447971705,1.3447017345300137e-05,0.0001275726971344169,1
10171,2.0342000000000002,0.004395471614426242,5.094281704771086,1.972082619083884,3.1221990855872024,0.3,0.005506321830350694,0.00014685021551346788,1.6660954798509946e-05,0.00013018926071495793,1
10172,2.0344,0.004401349951324434,5.095987505141613,1.9719544168495353,3.1240330881920775,0.3,0.005507553383905969,0.0001503643058087186,1.955661600118647e-05,0.00013080768980753212,1
10173,2.0346,0.004407236791571865,5.097552856377465,1.9718261697445116,3.1257266865329534,0.3,0.005508776620674166,0.00015302118048521148,2.0110378271518207e-05,0.00013291080221369326,1
10174,2.0348,0.004413130141228105,5.098824686217124,1.9716978643331655,3.127126821783958,0.3,0.005510002159005634,0.00014694158891734535,1.4625180290220285e-05,0.00013231640862712506,1
10175,2.035,0.004419031323394245,5.100276058981011,1.9715695085262095,3.1287065503548015,0.3,0.0055112296291638775,0.00014662898949125154,1.689440309063884e-05,0.0001297345864006127,1
10176,2.0352,0.0044249395989149655,5.101606156422606,1.971441097199908,3.1301650591226977,0.3,0.005512463907628624,0.0001430926514073916,1.2737161766424143e-05,0.00013035548964096744,1
10177,2.0354,0.0044308579223924765,5.103057678754076,1.9713126519035964,3.1317450267504796,0.3,0.005513694693799144,0.0001537331466810888,2.292162261574349e-05,0.0001308115240653453,1
10178,2.0356,0.00443678296228193,5.104738821771119,1.9711841454914647,3.133554676179654,0.3,0.005514919491524864,0.00014664133973120438,1.7423243873361717e-05,0.00012921809585784267,1
10179,2.0358,0.004442717493924379,5.106226758273505,1.9710556028983808,3.135171155275124,0.3,0.00551615484607416,0.000154209746583125,2.425381035590075e-05,0.00012995593622722426,1
10180,2.036,0.004448658379093792,5.107894986817154,1.9709269970328749,3.136967989684279,0.3,0.00551739246641303,0.000145222744340844,1.648356880364247e-05,0.00012873917553720153,1
10181,2.0362,0.004454610718407314,5.109304837121853,1.9707983699670242,3.138506467054828,0.3,0.005518630721036527,0.00016282042447097827,2.8259616781636105e-05,0.00013456080768934215,1
10182,2.0364,0.004460568934173392,5.110758727177465,1.970669676309875,3.14008905076759,0.3,0.005519853680666015,0.0001522849748991766,2.2744305448632978e-05,0.00012954066945054362,1
10183,2.0366,0.004466535347467265,5.112442212344819,1.9705409344277753,3.141901277817044,0.3,0.005521083501136453,0.00015226782998159103,2.3294662287814008e-05,0.00012897316769377702,1
10184,2.0368,0.004472510350233625,5.113825586363421,1.9704121497315743,3.143413436531847,0.3,0.00552231744681661,0.00015548211842824185,2.6141470369802643e-05,0.0001293406480584392,1
10185,2.037,0.00447849282663491,5.1152738944458385,1.970283311010628,3.1449905833352108,0.3,0.005523552096791392,0.00015276588981280215,2.2309953561689522e-05,0.00013045593625111263,1
10186,2.0372,0.004484483278720502,5.1165578489968455,1.9701544251401717,3.146403423756674,0.3,0.005524783252242437,0.000153240790623796,2.2972803542672037e-05,0.00013026798708112397,1
10187,2.0374,0.004490482632721187,5.117907493302919,1.9700254960361265,3.1478819971667926,0.3,0.005526008422955756,0.0001579969562158876,2.5259408931713443e-05,0.00013273754728417416,1
10188,2.0376000000000003,0.004496490025525125,5.1193358854375095,1.9698965211312798,3.1494393642062297,0.3,0.00552723430424316,0.00015802091437615772,2.572125602613025e-05,0.0001322996583500275,1
10189,2.0378000000000003,0.004502505265771511,5.120873119977684,1.9697674951398971,3.151105624737787,0.3,0.005528464835833746,0.00015653347394877718,2.3650486898813774e-05,0.0001328829870499634,1
10190,2.0380000000000003,0.004508525828380586,5.1224433530421285,1.9696384016614739,3.152804951280655,0.3,0.0055296932199465805,0.00014221991799283432,1.1791410378763763e-05,0.00013042850761407057,1
10191,2.0382000000000002,0.004514558129808179,5.123616865651772,1.9695092906564842,3.1541075748952876,0.3,0.0055309230555415185,0.00016171184435066204,2.6823384209844807e-05,0.00013488846014081724,1
10192,2.0384,0.004520596700037107,5.125098780237161,1.9693801143050014,3.1557186658321594,0.3,0.005532153788398922,0.00015239656741861395,1.949854189142775e-05,0.0001328980255271862,1
10193,2.0386,0.004526642749534196,5.126748384004329,1.9692508842468492,3.1574974996574796,0.3,0.005533380337678212,0.00014832405637291314,1.5931212485975992e-05,0.00013239284388693717,1
10194,2.0388,0.004532698903608472,5.1283303302179135,1.96912162116175,3.1592087089561636,0.3,0.005534606376218515,0.0001576174079876483,2.5329077374498164e-05,0.00013228833061315016,1
10195,2.039,0.004538763353411677,5.129530127439348,1.9689923129310234,3.1605378144083245,0.3,0.0055358375794388685,0.00015952557633919475,2.8437065324556764e-05,0.00013108851101463798,1
10196,2.0392,0.004544833848952129,5.131085135969245,1.9688629376286344,3.1622221982406105,0.3,0.00553706381591881,0.00014852196951319898,1.858170510106098e-05,0.000129940264412138,1
10197,2.0394,0.004550912371961975,5.132391963452429,1.9687335165850743,3.1636584467673545,0.3,0.005538293515677369,0.00014849515947118632,1.8406607874894917e-05,0.0001300885515962914,1
10198,2.0396,0.0045570003352841375,5.133821210156155,1.968604055449352,3.165217154606803,0.3,0.005539522914865315,0.00015491203966538613,2.5113574569199058e-05,0.00012979846509618707,1
10199,2.0398,0.004563096790219568,5.1354189593011075,1.9684745465418414,3.166944412659266,0.3,0.005540747673983822,0.00015575556392015625,2.4977944836467567e-05,0.0001307776190836887,1
10200,2.04,0.004569198576164071,5.13689072312382,1.9683449692346193,3.168545753789201,0.3,0.005541975672645684,0.00014131104900421147,1.4311367166632316e-05,0.00012699968183757916,1
10201,2.0402,0.004575307782201702,5.138279931374851,1.968215339380142,3.170064591894709,0.3,0.005543205106527065,0.00013763535956249696,1.226427691965433e-05,0.00012537108264284262,1
10202,2.0404,0.004581425666024745,5.139992427417325,1.968085662277805,3.17190676503952,0.3,0.005544435736836407,0.00013870605887004466,1.3350971889017901e-05,0.00012535508698102675,1
10203,2.0406,0.004587554158014959,5.141516757225828,1.9679559552510908,3.1735608018747374,0.3,0.005545665647118926,0.00015021862085630954,2.3328586182169123e-05,0.0001268900346741404,1
10204,2.0408,0.004593689334038528,5.143005712231499,1.9678261870356688,3.175179525095831,0.3,0.005546889540135133,0.00014221319281520716,1.4035253694303046e-05,0.0001281779391209041,1
10205,2.041,0.004599834396138923,5.144483801584215,1.9676963841785715,3.1767874173056434,0.3,0.005548106027546552,0.00015021196812745738,2.0809754042428154e-05,0.00012940221408502922,1
10206,2.0412,0.004605986589727651,5.146170343534965,1.9675665232991026,3.1786038201358617,0.3,0.005549330875887856,0.00014340546049059632,1.4677937962811482e-05,0.00012872752252778485,1
10207,2.0414,0.0046121489807342455,5.147660131875831,1.9674366322073116,3.1802234995685197,0.3,0.005550556542727095,0.00015276669150732388,2.36939978547836e-05,0.0001290726936525403,1
10208,2.0416000000000003,0.004618316431346326,5.14949121050599,1.9673066654740274,3.182184544931962,0.3,0.005551776964905429,0.0001348090539879454,1.0014732779186088e-05,0.00012479432120875934,1
10209,2.0418000000000003,0.004624493411126137,5.150897941966535,1.9671766640178558,3.1837212778486785,0.3,0.005553006688738682,0.00014108866691866563,1.750115860894088e-05,0.00012358750830972475,1
10210,2.0420000000000003,0.00463067948742309,5.1522846307417405,1.9670466203382828,3.1852380103034577,0.3,0.005554224596403928,0.00014524145034567194,2.1138811119012197e-05,0.00012410263922665974,1
10211,2.0422000000000002,0.00463687371756155,5.153724456990673,1.9669165260417087,3.186807930848965,0.3,0.005555444169875107,0.00014436877960358733,1.9210133944411014e-05,0.00012515864565917632,1
10212,2.0424,0.004643076298311201,5.155229211830224,1.966786384168389,3.188442827561835,0.3,0.005556668827612952,0.00014411076341030137,2.0384993982688235e-05,0.00012372576942761313,1
10213,2.0426,0.004649287297425692,5.1567400033029696,1.9666561951750285,3.190083808027941,0.3,0.00555788896627962,0.00014410358120505075,2.1305961370002005e-05,0.00012279761983504875,1
10214,2.0428,0.004655507000198393,5.157995620653997,1.9665259628939578,3.191469657660039,0.3,0.005559110935515017,0.00014664272402297574,2.3553828483235943e-05,0.0001230888955397398,1
10215,2.043,0.0046617346756205,5.159678303490321,1.9663956770081488,3.1932826263821728,0.3,0.005560330974263991,0.0001434780889755233,2.102941950885203e-05,0.00012244866946667127,1
10216,2.0432,0.004667970847229978,5.161127695374047,1.9662653458965562,3.194862349377491,0.3,0.0055615487976029615,0.00014395571098360123,1.982158498244022e-05,0.000124134126001161,1
