probe,time,x1,x2,loss,f1,f2,weak_gate_evolving_after_creation,weak_rep_angle_deg
pp,0.38,2.995796162121622,2.000985607909242,6.474095667912849,0.004603086436400789,0.000746792217854844,nan,nan
pp,0.39,2.995796162121622,2.000985607909242,6.472712231382102,0.005035157652534818,0.000792348018772438,nan,nan
pp,0.4,2.995796162121622,2.000985607909242,6.471202384081003,0.005507579231393116,0.0008408733466764725,nan,nan
pp,0.41000000000000003,2.995796162121622,2.000985607909242,6.469554569724918,0.006024101953213322,0.0008925681517942988,nan,nan
pp,0.42000000000000004,2.995796162121622,2.000985607909242,6.467756182027655,0.006588826338822194,0.0009476413302065192,nan,nan
pp,0.43,2.995796162121622,2.000985607909242,6.465793462957319,0.00720627834110273,0.001006249895919409,nan,nan
pp,0.44,2.995796162121622,2.000985607909242,6.463651404154756,0.007881221151241348,0.0010688311818997525,nan,nan
pp,0.45,2.995796162121622,2.000985607909242,6.461313651350169,0.008619057684320152,0.0011355511735083358,nan,nan
pp,0.46,2.995796162121622,2.000985607909242,6.458762378351141,0.009425589722781715,0.0012067298798478202,nan,nan
pp,0.47000000000000003,2.995796162121622,2.000985607909242,6.455978160829792,0.010307213153552987,0.0012826156503614556,nan,nan
pp,0.48000000000000004,2.995796162121622,2.000985607909242,6.452939837380263,0.011270870053899507,0.0013635296733064209,nan,nan
pp,0.49000000000000005,2.995796162121622,2.000985607909242,6.449624359141482,0.01232413553841466,0.0014498155618144046,nan,nan
pp,0.5,2.995796162121622,2.000985607909242,6.446006629970948,0.01347527356176179,0.001541840857659567,nan,nan
pp,0.51,2.995796162121622,2.000985607909242,6.442059333645054,0.014733297493545383,0.001639998859732374,nan,nan
pp,0.52,2.995796162121622,2.000985607909242,6.437752749282552,0.016108035526656787,0.0017447102698175416,nan,nan
pp,0.53,2.995796162121622,2.000985607909242,6.433054554438646,0.017610188081994115,0.0018564442705022643,nan,nan
pp,0.54,2.995796162121622,2.000985607909242,6.427929608786515,0.01925140733859833,0.001975717902016057,nan,nan
pp,0.55,2.995796162121622,2.000985607909242,6.422339735899058,0.02104441768873831,0.002103037373486249,nan,nan
pp,0.56,2.995796162121622,2.000985607909242,6.416243472976578,0.023003104213076424,0.0022389053969111895,nan,nan
pp,0.5700000000000001,2.995796162121622,2.000985607909242,6.409595820164638,0.025142475964737718,0.0023840174836284103,nan,nan
pp,0.5800000000000001,2.995796162121622,2.000985607909242,6.40234799821042,0.027478952769827737,0.002538975875547506,nan,nan
pp,0.5900000000000001,2.995796162121622,2.000985607909242,6.394447155809187,0.03003038993220718,0.002704422458080978,nan,nan
pp,0.6,2.995796162121622,2.000985607909242,6.385836076143131,0.032816133931316396,0.002881129952286608,nan,nan
pp,0.61,2.995796162121622,2.000985607909242,6.3764528782429535,0.035857264277084334,0.0030698245207699264,nan,nan
pp,0.62,2.995796162121622,2.000985607909242,6.36623070747631,0.03917661897465556,0.0032713410447226237,nan,nan
pp,0.63,2.995796162121622,2.000985607909242,6.355097416840611,0.04279896137701093,0.003486580105796268,nan,nan
pp,0.64,2.995796162121622,2.000985607909242,6.342975255245584,0.04675119864729256,0.003716393732580351,nan,nan
pp,0.65,2.995796162121622,2.000985607909242,6.329780549370576,0.05106241530145347,0.003961757505946214,nan,nan
pp,0.66,2.995796162121622,2.000985607909242,6.315423392788638,0.055764064074303545,0.004223717240061598,nan,nan
pp,0.67,2.995796162121622,2.000985607909242,6.299807345640193,0.060890130001897254,0.004503383117936171,nan,nan
pp,0.68,2.995796162121622,2.000985607909242,6.282829162140343,0.06647728948850158,0.004801932313203591,nan,nan
pp,0.6900000000000001,2.995796162121622,2.000985607909242,6.264378542324104,0.0725650448212534,0.005120652684303335,nan,nan
pp,0.7000000000000001,2.995796162121622,2.000985607909242,6.244337933303683,0.0791959402182394,0.005460861833536586,nan,nan
pp,0.7100000000000001,2.995796162121622,2.000985607909242,6.222582388665938,0.08641566549732504,0.0058239845829424495,nan,nan
pp,0.7200000000000001,2.995796162121622,2.000985607909242,6.19897949877587,0.09427329496748534,0.006211422961637718,nan,nan
pp,0.73,2.995796162121622,2.000985607909242,6.173389406721765,0.1028213252956162,0.006624706032383771,nan,nan
pp,0.74,2.995796162121622,2.000985607909242,6.145664936978713,0.11211583047503872,0.007065444303868744,nan,nan
pp,0.75,2.995796162121622,2.000985607909242,6.115651859405651,0.12221656994941386,0.007535321029052774,nan,nan
pp,0.76,2.995796162121622,2.000985607909242,6.083189309943869,0.1331870245940355,0.008036149033953006,nan,nan
pp,0.77,2.995796162121622,2.000985607909242,6.048110418297409,0.14509453560115762,0.008569719308572633,nan,nan
pp,0.78,2.995796162121622,2.000985607909242,6.010243155916664,0.15801023372614614,0.009137888721363657,nan,nan
pp,0.79,2.995796162121622,2.000985607909242,5.9694114188589005,0.1720089721290059,0.009742593269539995,nan,nan
pp,0.8,2.995796162121622,2.000985607909242,5.92543641708853,0.18716922003315858,0.010385815296003,nan,nan
pp,0.81,2.995796162121622,2.000985607909242,5.878138381216649,0.20357286705202127,0.01106957126247921,nan,nan
pp,0.8200000000000001,2.995796162121622,2.000985607909242,5.827338624650598,0.22130491121357895,0.011795936727552114,nan,nan
pp,0.8300000000000001,2.995796162121622,2.000985607909242,5.772862001609206,0.24045311450869086,0.012566966579026907,nan,nan
pp,0.8400000000000001,2.995796162121622,2.000985607909242,5.714539791247409,0.2611075169543402,0.013384642803832288,nan,nan
pp,0.8500000000000001,2.995796162121622,2.000985607909242,5.652212971803859,0.283359717729333,0.014250980753356205,nan,nan
pp,0.86,2.995796162121622,2.000985607909242,5.585735951229055,0.3073021418365523,0.015167941216367295,nan,nan
pp,0.87,2.995796162121622,2.000985607909242,5.51498074899324,0.3330271211426477,0.01613736877598357,nan,nan
pp,0.88,2.995796162121622,2.000985607909242,5.4398415355505705,0.360625767168234,0.017161003600093937,nan,nan
pp,0.89,2.995796162121622,2.000985607909242,5.360239537054598,0.39018681041169195,0.01824029385830322,nan,nan
pp,0.9,2.995796162121622,2.000985607909242,5.276128186054084,0.42179499436522805,0.019376574699893095,nan,nan
pp,0.91,2.995796162121622,2.000985607909242,5.187498435912469,0.4555295217862815,0.020570937234349922,nan,nan
pp,0.92,2.995796162121622,2.000985607909242,5.094384083074637,0.49146227684702876,0.02182418012859366,nan,nan
pp,0.93,2.995796162121622,2.000985607909242,4.9968669078783865,0.5296559036987121,0.023136765974511194,nan,nan
pp,0.9400000000000001,2.995796162121622,2.000985607909242,4.895081481706042,0.5701617524920369,0.02450877418894279,nan,nan
pp,0.9500000000000001,2.995796162121622,2.000985607909242,4.789219346841176,0.6130177494576183,0.025939854053204495,nan,nan
pp,0.9600000000000001,2.995796162121622,2.000985607909242,4.679532268536757,0.6582462535658671,0.02742918305473633,nan,nan
pp,0.9700000000000001,2.995796162121622,2.000985607909242,4.566334370544544,0.7058519115549761,0.028975448101273282,nan,nan
pp,0.9800000000000001,2.995796162121622,2.000985607909242,4.450002792285473,0.7558196444563354,0.030576821672476263,nan,nan
pp,0.9900000000000001,2.995796162121622,2.000985607909242,4.330976911595284,0.8081128441305664,0.03223079245501305,nan,nan
pp,1.0,2.995796162121622,2.000985607909242,4.209755354282144,0.8626716695905318,0.03393436100989718,nan,nan
pp,1.01,2.995796162121622,2.000985607909242,4.086891153280035,0.9194118802807381,0.035683946411906434,nan,nan
pp,1.02,2.995796162121622,2.000985607909242,3.962984995038881,0.9782240413586474,0.03747530042477213,nan,nan
pp,1.03,2.995796162121622,2.000985607909242,3.838676085946622,1.038973178105052,0.03930368131723456,nan,nan
pp,1.04,2.995796162121622,2.000985607909242,3.7146313587858115,1.1014991051718892,0.04116383601180624,nan,nan
pp,1.05,2.995796162121622,2.000985607909242,3.591533161792351,1.165617285788603,0.04305006141923807,nan,nan
pp,1.06,2.995796162121622,2.000985607909242,3.4700655658280644,1.2311204488505922,0.0449562730966193,nan,nan
pp,1.07,2.995796162121622,2.000985607909242,3.35090008891961,1.2977807962876997,0.046876093262964144,1.0,94.34024125016907
pp,1.08,2.995796162121622,2.000985607909242,3.2346812921713584,1.365352806440463,0.048802970895512665,1.0,94.2435661873055
pp,1.09,2.995796162121622,2.000985607909242,3.122012711746533,1.4335767057275641,0.050730292942270494,1.0,94.22194894090532
pp,1.1,2.995796162121622,2.000985607909242,3.013444227112395,1.5021823913457961,0.05265135579190869,1.0,94.19712184101112
pp,1.11,2.995796162121622,2.000985607909242,2.90946074314449,1.5708935247626579,0.054559662660759574,1.0,94.1686033809633
pp,1.12,2.995796162121622,2.000985607909242,2.8104732292409444,1.6394319992002329,0.056448975180393615,1.0,94.07378988921035
pp,1.1300000000000001,2.995796162121622,2.000985607909242,2.716812278462514,1.7075223926673349,0.05831341429008425,1.0,93.9804204363213
pp,1.1400000000000001,2.995796162121622,2.000985607909242,2.6287241610624976,1.77489648683401,0.06014756597797389,1.0,93.88846883453908
pp,1.1500000000000001,2.995796162121622,2.000985607909242,2.5463699414578267,1.8412973617687862,0.061946566811947094,1.0,93.79790846408494
pp,1.1600000000000001,2.995796162121622,2.000985607909242,2.4698271315891707,1.9064831187095543,0.06370623811492127,1.0,93.70871208537518
pp,1.1700000000000002,2.995796162121622,2.000985607909242,2.3990940685540534,1.9702302156966793,0.06542299547800923,1.0,93.62084759233689
pp,1.1800000000000002,2.995796162121622,2.000985607909242,2.334095954250244,2.032336247341377,0.06709396122576464,1.0,93.53428070901957
pp,1.19,2.995796162121622,2.000985607909242,2.2746927229666962,2.092622001046207,0.06871702391292983,1.0,93.50008610433868
pp,1.2,2.995796162121622,2.000985607909242,2.2206881321382594,2.1509328059236967,0.07029086931629278,1.0,93.41509244888564
