step,t_left,t_right,flow_tube_radius,prescribed_guard_radius,reference_motion_upper,midpoint_rounding_upper,static_radius,probe_central_margin_lower,probe_sector_margin_lower,status,training_ambiguous_pairs,training_gate_assignment_status,speed_upper,parameter_norm_upper,field_lipschitz_upper,training_gate_correction_upper,G_center_lower,G_center_upper,G_budget_upper,G_lower,G_upper,E_center_lower,E_center_upper,E_budget_upper,E_lower,E_upper,Xi_center_lower,Xi_center_upper,Xi_budget_upper,Xi_lower,Xi_upper,sector_rate_cost_upper,E_sector_lower,E_sector_upper,Xi_sector_lower,Xi_sector_upper
17681,3.536,3.5362,1.86293477302765e-05,2.488945716158744e-05,6.205524624680992e-06,6.658682636943103e-16,2.4834872355623373e-05,2.4097019039948478e-05,2.4095997260206105e-05,ENCLOSED,2782,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3460441372205897,1.9992268700896902,18.211701034172503,0.00016003880252813738,-0.0002812901800680803,-0.0002812901800505556,0.00010740152007681241,-0.0003886917001448928,-0.00017388865997374314,-0.0005394309742737642,-0.0005394309742586572,9.782195721072245e-05,-0.0006372529314844868,-0.00044160901704793466,-0.00025814079420828363,-0.0002581407942055022,4.307600110921263e-05,-0.0003012167953174963,-0.00021506479309628957,4.148785368513828e-06,-0.0006414017168530008,-0.0004374602316794208,-0.00030536558068601017,-0.0002109160077277757
17682,3.5362,3.5364,1.8640535908485355e-05,2.4903863732950053e-05,6.202181872922811e-06,6.658707769020891e-16,2.4842717782074046e-05,2.4093434320314537e-05,2.4092412528916787e-05,ENCLOSED,2785,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3460054218347938,1.9992344240608095,18.21181733116892,0.0001609024827570551,-0.0002803359756444779,-0.0002803359756269535,0.00010757068738996522,-0.0003879066630344432,-0.00017276528823698825,-0.0005384833049289497,-0.0005384833049138428,9.797600159158216e-05,-0.000636459306520532,-0.0004405073033222606,-0.0002581473292870711,-0.0002581473292842898,4.3129821376641154e-05,-0.0003012771506637123,-0.0002150175079076486,4.148357770677468e-06,-0.0006406076642912096,-0.0004363589455515831,-0.00030542550843438987,-0.0002108691501369711
17683,3.5364,3.5366,1.8650973831955928e-05,2.4917253998067986e-05,6.198636443144849e-06,6.658732882746267e-16,2.484961027576666e-05,2.4090599466568177e-05,2.4089577664265268e-05,ENCLOSED,2786,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3459667280162003,1.9992419715684866,18.211933523541326,0.00016099908278783786,-0.00027945237655469896,-0.0002794523765371749,0.00010760782714469752,-0.00038706020369939654,-0.00017184454939247733,-0.0005376015957123261,-0.0005376015956972195,9.800999531473166e-05,-0.0006356115910270579,-0.0004395916003824878,-0.0002581492191602264,-0.00025814921915744523,4.3139286129720836e-05,-0.00030128850528994734,-0.00021500993302772436,4.147930392186637e-06,-0.0006397595214192446,-0.00043544366999030107,-0.00030543643568213405,-0.0002108620026355377
17684,3.5366,3.5368,1.866091334056566e-05,2.492997038375327e-05,6.195173316239323e-06,6.658757978130945e-16,2.4856086657470873e-05,2.408826263890976e-05,2.408724082620007e-05,ENCLOSED,2782,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3459280654881737,1.9992495131536403,18.212049625866086,0.0001597518768295019,-0.0002784202221377134,-0.00027842022212018946,0.00010741773993399674,-0.0003858379620717102,-0.0001710024821861927,-0.0005365796307248828,-0.0005365796307097764,9.783738160096967e-05,-0.0006344170123258527,-0.0004387422491088067,-0.0002581594085897686,-0.00025815940858698753,4.307278486807871e-05,-0.00030123219345784736,-0.0002150866237189088,4.147503352254206e-06,-0.000638564515678107,-0.00043459474575655244,-0.00030537969681010164,-0.00021093912036665454
17685,3.5368,3.537,1.867086959361932e-05,2.4942708643898132e-05,6.191720794136613e-06,6.658783055192295e-16,2.4862590388421822e-05,2.4085908678112156e-05,2.4084886854978894e-05,ENCLOSED,2790,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3458894424340769,1.9992570492638138,18.212165650272404,0.00016067972358397388,-0.00027754197602148235,-0.0002775419760039588,0.00010759334554212239,-0.0003851353215636048,-0.00016994863046183642,-0.0005357013670863985,-0.0005357013670712923,9.799727225602198e-05,-0.0006336986393424205,-0.00043770409481527024,-0.0002581593910675152,-0.00025815939106473424,4.312835920403333e-05,-0.00030128775027154863,-0.0002150310318607009,4.147076751180148e-06,-0.0006378457160936008,-0.00043355701806409004,-0.0003054348270227288,-0.00021088395510952072
17686,3.537,3.5372,1.868133330999147e-05,2.4956132063167168e-05,6.1883176481263775e-06,6.658808113942737e-16,2.486965095878374e-05,2.408304686537841e-05,2.4082025031314075e-05,ENCLOSED,2792,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3458508681297305,1.9992645804325873,18.212281610981158,0.00016047858537479327,-0.0002765427093479526,-0.0002765427093304293,0.00010758099758535794,-0.0003841237069333106,-0.00016896171174507135,-0.0005347115993098395,-0.0005347115992947333,9.79862713442742e-05,-0.0006326978706541138,-0.00043672532795045906,-0.00025816888996448554,-0.00025816888996170467,4.312137797288062e-05,-0.0003012902679373662,-0.00021504751198882403,4.146650702781527e-06,-0.0006368445213568954,-0.00043257867724767746,-0.0003054369186401478,-0.0002109008612860425
17687,3.5372,3.5374,1.869075949861841e-05,2.4968157946313982e-05,6.184822465722991e-06,6.658833154392434e-16,2.4875581965007294e-05,2.408122219184987e-05,2.408020034789195e-05,ENCLOSED,2788,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34581231158555603,1.9992721049776496,18.212397462277053,0.00016339113271244095,-0.0002755735785228995,-0.0002755735785053764,0.00010808839523534205,-0.0003836619737582416,-0.0001674851832700343,-0.0005337499181278826,-0.0005337499181127766,9.844784345257954e-05,-0.0006321977615804622,-0.000435302074660197,-0.0002581763396075823,-0.0002581763396048014,4.328757664721162e-05,-0.00030146391625479396,-0.00021488876295758976,4.146224827382359e-06,-0.0006363439864078447,-0.0004311558498328146,-0.0003056101410821764,-0.00021074253813020737
17688,3.5374,3.5376,1.870023978943184e-05,2.498025667906706e-05,6.18137111383851e-06,6.658858176558299e-16,2.4881610903936248e-05,2.407934302767249e-05,2.4078321173766844e-05,ENCLOSED,2787,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34577379552578774,1.9992796241305846,18.212513237643343,0.00016369582325419992,-0.0002746599128180084,-0.00027465991280048566,0.00010815771991603616,-0.0003828176327340446,-0.00016650219288444947,-0.0005328397292575989,-0.0005328397292424931,9.851109761762406e-05,-0.0006313508268752231,-0.000434328631624869,-0.0002581798164421891,-0.00025817981643940836,4.3307531866099276e-05,-0.00030148734830828843,-0.00021487228457330905,4.145799403418186e-06,-0.0006354966262786414,-0.00043018283222145075,-0.00030563314771170667,-0.00021072648516989084
17689,3.5376,3.5378,1.8709901611789802e-05,2.499259783018681e-05,6.177972788960616e-06,6.6588831804535085e-16,2.488787440141632e-05,2.4077281943565845e-05,2.4076260079530897e-05,ENCLOSED,2785,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34573532232936743,1.9992871380320965,18.212628940795422,0.00016366562515686303,-0.00027372104972749257,-0.00027372104970997,0.00010817152717304158,-0.00038189257690053423,-0.0001655495225369284,-0.0005319056885613059,-0.0005319056885462004,9.85238746448858e-05,-0.0006304295632061918,-0.0004333818139013145,-0.0002581846388364119,-0.00025818463883363124,4.3309048718471275e-05,-0.0003014936875548832,-0.00021487559011515995,4.145374460114122e-06,-0.0006345749376663061,-0.00042923643944120033,-0.0003056390620149974,-0.0002107302156550458
17690,3.5378,3.538,1.8718639695498577e-05,2.5003674194174105e-05,6.174486000269324e-06,6.658908166089769e-16,2.4893125696433802e-05,2.4076144209801308e-05,2.407512233656076e-05,ENCLOSED,2787,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3456968691177901,1.9992946454395124,18.212744537970483,0.00016395369784400434,-0.0002728434446916976,-0.0002728434446741755,0.00010823554263503975,-0.00038107898732673743,-0.00016460790203913573,-0.0005310294966553306,-0.0005310294966402253,9.858229683527573e-05,-0.0006296117934906064,-0.0004324471998049495,-0.0002581860519662315,-0.00025818605196345094,4.3327011449661755e-05,-0.0003015130634158933,-0.00021485904051378915,4.144949717164795e-06,-0.0006337567432077713,-0.00042830225008778466,-0.00030565801313305816,-0.00021071409079662432
17691,3.538,3.5382,1.8727366912331215e-05,2.5014753847659936e-05,6.171030541357366e-06,6.658933133482982e-16,2.4898397454354484e-05,2.407501695468349e-05,2.4073995072248166e-05,ENCLOSED,2793,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.345658454909685,1.9993021473895807,18.212860057299313,0.00016454828404772166,-0.000271964146339744,-0.0002719641463222222,0.00010835114270173116,-0.0003803152890414752,-0.00016361300362049104,-0.0005301518538420616,-0.0005301518538269567,9.868762325605753e-05,-0.0006288394770981192,-0.0004314642305708991,-0.00025818770750491614,-0.0002581877075021357,4.3362185099376354e-05,-0.00030154989260429253,-0.00021482552240275932,4.14452540763815e-06,-0.0006329840025057575,-0.0004273197051632609,-0.00030569441801193075,-0.00021068099699512115
17692,3.5382,3.5384,1.8736732950284004e-05,2.5026694680213067e-05,6.167646846727524e-06,6.658958082647446e-16,2.4904379797677436e-05,2.407325049029372e-05,2.4072228598024762e-05,ENCLOSED,2799,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3456200922022235,1.9993096445764942,18.212975517498762,0.00016574404602656258,-0.00027108699762354944,-0.0002710869976060281,0.00010857012327411302,-0.00037965712089766253,-0.00016251687433191503,-0.0005292761323148513,-0.0005292761322997466,9.888695619922702e-05,-0.0006281630885140785,-0.00043038917610051957,-0.00025818913469390005,-0.0002581891346911197,4.343209622739798e-05,-0.0003016212309212981,-0.00021475703846372173,4.144101684756976e-06,-0.0006323071901988356,-0.0004262450744157625,-0.00030576533260605516,-0.00021061293677896472
17693,3.5384,3.5386,1.8745910131293787e-05,2.503837943258908e-05,6.1641952255011065e-06,6.658983013594296e-16,2.49101053574608e-05,2.4071672494772743e-05,2.4070650592858966e-05,ENCLOSED,2796,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34558176316627653,1.9993171360369606,18.21309089234914,0.00016384337811408998,-0.0002701435659047868,-0.0002701435658872657,0.00010826774352369263,-0.0003784113094284795,-0.000161875822363573,-0.0005283384562245246,-0.0005283384562094201,9.861223118019586e-05,-0.0006269506874047205,-0.0004297262250292242,-0.00025819489032233604,-0.0002581948903195558,4.332790070808631e-05,-0.0003015227910304224,-0.00021486698961146948,4.143678330107659e-06,-0.0006310943657348283,-0.0004255825466991165,-0.0003056664693605301,-0.0002107233112813618
17694,3.5386,3.5388,1.8754293547360685e-05,2.504899141091181e-05,6.160731241479708e-06,6.659007926339161e-16,2.49150247895063e-05,2.407088787619809e-05,2.4069865965433217e-05,ENCLOSED,2798,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34554345788631086,1.9993246212256943,18.213206167096132,0.00016464809593475714,-0.0002692005275232541,-0.0002692005275057333,0.00010841753456171686,-0.00037761806208497104,-0.00016078299294401642,-0.0005274012434432932,-0.0005274012434281888,9.87486454235266e-05,-0.00062614988886682,-0.00042865259800466213,-0.00025820071592263724,-0.00025820071591985713,4.3374393369469094e-05,-0.0003015751092921064,-0.000214826322550388,4.143255222180371e-06,-0.0006302931440890005,-0.0004245093427824817,-0.0003057183645142868,-0.0002106830673282076
17695,3.5388,3.539,1.8764080246277947e-05,2.506149622524504e-05,6.157367597590034e-06,6.659032820895817e-16,2.4921447844533895e-05,2.4068699586854085e-05,2.40676776658348e-05,ENCLOSED,2801,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34550521844617393,1.9993321024564987,18.213321404343247,0.00016470769304004738,-0.00026825738601353363,-0.00026825738599601303,0.00010844694646352746,-0.00037670433247706113,-0.00015981043953248555,-0.0005264634049056882,-0.000526463404890584,9.877561307124448e-05,-0.0006252390179769327,-0.0004276877918193394,-0.00025820601889475276,-0.00025820601889197265,4.3381149610106656e-05,-0.00030158716850485945,-0.00021482486928186596,4.142832876790398e-06,-0.0006293818508537232,-0.000423544958942549,-0.0003057300013816499,-0.00021068203640507553
17696,3.539,3.5392,1.877313490954876e-05,2.507299700059995e-05,6.153908412937023e-06,6.659057697274643e-16,2.49270433231517e-05,2.4067242945315146e-05,2.4066221014773438e-05,ENCLOSED,2803,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34546700216149245,1.999339577402226,18.21343654094395,0.00016515730363263266,-0.00026729038881520025,-0.00026729038879767987,0.00010853924326069113,-0.0003758296320758914,-0.0001587511455369887,-0.0005255028334356309,-0.0005255028334205269,9.885975524357547e-05,-0.0006243625886792065,-0.0004266430781769514,-0.0002582124446230288,-0.0002582124446202488,4.3408659004330796e-05,-0.00030162110362735964,-0.00021480378561591795,4.142410770897422e-06,-0.000628504999450104,-0.0004225006674060539,-0.00030576351439825714,-0.0002106613748450205
17697,3.5392,3.5394,1.8781550133084942e-05,2.5083632065434297e-05,6.150404644073299e-06,6.659082555490444e-16,2.4931954777824157e-05,2.4066425355747057e-05,2.4065403416322328e-05,ENCLOSED,2804,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3454288118399306,1.9993470462104772,18.213551580951894,0.0001651283631471143,-0.0002664153968320086,-0.00026641539681448865,0.00010854885913242807,-0.00037496425596443675,-0.00015786653768206055,-0.0005246291589105969,-0.0005246291588954931,9.886871255301055e-05,-0.0006234978714636075,-0.0004257604463424825,-0.00025821376208118595,-0.00025821376207840605,4.340834883891608e-05,-0.0003016221109201021,-0.00021480541323948995,4.1419889388978395e-06,-0.0006276398604025055,-0.00042161845740358464,-0.00030576409985899996,-0.0002106634243005921
17698,3.5394,3.5396,1.8791524266234223e-05,2.5096368738472548e-05,6.147062362748542e-06,6.659107395559583e-16,2.4938586629648684e-05,2.4064048468879662e-05,2.406302651901296e-05,ENCLOSED,2800,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34539069125821414,1.9993545112897164,18.213666589517757,0.00016439095872287118,-0.00026548388454123285,-0.00026548388452371323,0.00010844497113346175,-0.00037392885567469466,-0.00015703891339025145,-0.0005237023662367934,-0.0005237023662216898,9.877447511254879e-05,-0.0006224768413493424,-0.000424927891109141,-0.0002582184816981585,-0.00025821848169537873,4.337068729238367e-05,-0.00030158916899054226,-0.00021484779440299504,4.141567917373813e-06,-0.0006266184092667163,-0.0004207863231917671,-0.00030573073690791613,-0.0002107062264856212
17699,3.5396,3.5398,1.8802540200094814e-05,2.5110504465535197e-05,6.143703391073872e-06,6.659132217493209e-16,2.4946243591834608e-05,2.4060629393692322e-05,2.405960743234181e-05,ENCLOSED,2798,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34535262748061435,1.9993619719487052,18.213781547755417,0.00016431416764695558,-0.0002645275168921344,-0.000264527516874615,0.00010845545141039224,-0.0003729829683025267,-0.00015607206546422277,-0.0005227522873619671,-0.0005227522873468638,9.878423712558091e-05,-0.0006215365244875481,-0.0004239680502212828,-0.00025822477047243063,-0.00025822477046965096,4.337147753166654e-05,-0.00030159624800409724,-0.00021485329293798437,4.141147547899245e-06,-0.0006256776720354475,-0.0004198269026733835,-0.00030573739555199653,-0.00021071214539008511
17700,3.5398,3.54,1.8812201329984936e-05,2.512278418232227e-05,6.140243339222792e-06,6.659157021303624e-16,2.4952444669873657e-05,2.405856473494449e-05,2.4057542763464927e-05,ENCLOSED,2802,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3453145751928417,1.9993694257104946,18.213896388512016,0.00016510804775832065,-0.00026358499120325834,-0.00026358499118573915,0.00010860760803689975,-0.0003721925992401581,-0.0001549773831488394,-0.0005218151754545075,-0.0005218151754394043,9.892281499432843e-05,-0.000620737990448836,-0.0004228923604450759,-0.000258230184253847,-0.00025823018425106745,4.341916841067022e-05,-0.0003016493526645173,-0.0002148110158403972,4.140727275158851e-06,-0.000624878717723995,-0.00041875163316991697,-0.0003057900799396762,-0.00021067028856523831
17701,3.54,3.5402,1.8822779551722555e-05,2.51361839182332e-05,6.1369152071958165e-06,6.65918180700715e-16,2.4959694759584298e-05,2.4055582596895866e-05,2.4054560614370123e-05,ENCLOSED,2805,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3452765798025488,1.9993768750840384,18.214011179559034,0.00016547983687158912,-0.0002625632896356609,-0.0002625632896181419,0.00010869220969709092,-0.00037125549933275187,-0.00015387107992105096,-0.000520803631460908,-0.0005208036314458048,9.899997370110464e-05,-0.0006198036051620128,-0.0004218036577447001,-0.00025824034182784453,-0.0002582403418250651,4.3444619639481394e-05,-0.000301684961467326,-0.00021479572218558365,4.140307655783827e-06,-0.0006239439128177967,-0.0004176633500889162,-0.0003058252691231099,-0.0002106554145297998
17702,3.5402,3.5404,1.8832081518959536e-05,2.514779689625441e-05,6.133454054027092e-06,6.659206574611734e-16,2.4965535573652558e-05,2.405387632597222e-05,2.4052854333676512e-05,ENCLOSED,2807,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34523859647551874,1.9993843176150974,18.214125854391387,0.00016613774137528764,-0.0002616478995163546,-0.0002616478994988358,0.00010882033225813121,-0.0003704682317744858,-0.0001528275672407046,-0.0005198928923408018,-0.0005198928923256989,9.911669620303618e-05,-0.0006190095885438381,-0.00042077619612266264,-0.0002582449928270448,-0.0002582449928242653,4.3484166406374e-05,-0.00030172915923341886,-0.0002147608264178913,4.139888140318313e-06,-0.0006231494766841566,-0.0004166363079823443,-0.0003058690473737372,-0.00021062093827757295
17703,3.5404,3.5406,1.8841437187152624e-05,2.515942247838555e-05,6.130047433283192e-06,6.659231324137487e-16,2.497148462110175e-05,2.405211596679438e-05,2.4051093964674966e-05,ENCLOSED,2807,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.34520065309791637,1.9993917548252205,18.21424045428287,0.00016577583486285268,-0.0002607746699595455,-0.00026077466994202717,0.00010877734949468625,-0.0003695520194542318,-0.0001519973204473409,-0.0005190209643085034,-0.0005190209642934007,9.907783422585601e-05,-0.0006180987985343595,-0.0004199431300675446,-0.0002582462943515553,-0.00025824629434877594,4.346662530809838e-05,-0.0003017129196596537,-0.00021477966904067753,4.1394690705223785e-06,-0.0006222382676048819,-0.00041580366099702216,-0.00030585238873017615,-0.00021064019997015513
17704,3.5406,3.5408,1.885039185132358e-05,2.517044837391624e-05,6.126610587815249e-06,6.659256055592585e-16,2.4977002439804765e-05,2.405075622441821e-05,2.4049734212876053e-05,ENCLOSED,2807,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3451627398726299,1.9993991861789786,18.21435496471526,0.00016414098601848974,-0.00025986823281778617,-0.00025986823280026817,0.00010851897281339656,-0.0003683872056311828,-0.00015134925998687158,-0.0005181174151780007,-0.0005181174151628982,9.884311189540084e-05,-0.0006169605270734017,-0.0004192743032674973,-0.00025824918236281224,-0.000258249182360033,4.3377095617305836e-05,-0.00030162627798011813,-0.00021487208674272714,4.1390503263474405e-06,-0.0006210995773997493,-0.0004151352529411498,-0.0003057653283064656,-0.00021073303641637968
